"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6737,575,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,359,9,298.714285714286,50.4285714285714,5454000,"UK_SCO","2020/04/13","GB",66647112,359,9,6736,574,79777.9461991081,79400.2138650237,80157.475527297,0,57116.1298458318,73517.3429683245,0.00119702030298189,0.00119135265553628,0.00120271491324781,0,0.000856993320968383,0.00110308370103606
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,7083,615,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,346,40,298,45.5714285714286,5454000,"UK_SCO","2020/04/14","GB",66647112,346,40,7082,614,83571.8795674489,83191.5111099503,83953.9871466623,1712.58126544734,52975.5710428266,72737.3615740858,0.00125394600095273,0.00124823880005409,0.00125967929633113,2.56962562075809e-05,0.000794866715947521,0.00109138054735344
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,7414,699,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,331,84,296.285714285714,47.5714285714286,5454000,"UK_SCO","2020/04/15","GB",66647112,331,84,7413,698,93002.7629095651,92611.9141695923,93395.2611428984,10657.652582461,54463.7298728916,81966.6353648045,0.0013954507572596,0.00138958630599916,0.00140133995818001,0.00015991169403501,0.000817195647920822,0.00122986027308737
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,7841,779,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,427,80,313.857142857143,47.4285714285714,5454000,"UK_SCO","2020/04/16","GB",66647112,427,80,7840,778,102851.78649957,102446.0526472,103259.127246053,9849.023590005,57495.3910542186,91815.6589548095,0.00154322945755804,0.00153714166410092,0.00154934136149895,0.000147778700298447,0.000862683908257249,0.00137763897338582
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8235,837,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,394,58,323.142857142857,48.8571428571429,5454000,"UK_SCO","2020/04/17","GB",66647112,394,58,8234,836,109156.348263608,108741.785898119,109572.491088287,6304.56176403791,63799.9528182565,97885.9708152213,0.0016378256309682,0.00163160537095919,0.0016440696048208,9.45961734101533e-05,0.000957280081667403,0.00146872036728645
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8499,893,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,264,56,334.428571428571,50.1428571428571,5454000,"UK_SCO","2020/04/18","GB",66647112,264,56,8498,892,113233.015752307,112816.772380863,113650.794875401,4076.66748869939,67876.6203069559,96214.0234367033,0.00169899358508299,0.00169274810258639,0.0017052621106133,6.11679541147917e-05,0.00101844803578219,0.00144363379821624
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8658,903,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,159,10,325.714285714286,48.1428571428571,5454000,"UK_SCO","2020/04/19","GB",66647112,159,10,8657,902,110092.904340205,109688.384199543,110498.91631198,0,67579.7204645533,89716.6165364824,0.00165187809398561,0.00164580851154575,0.00165797006045784,0,0.00101399323146295,0.00134614409903436
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,934500,0,2,1,1,1,0,0,0,NA,0,NA,NA,9434,915,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,776,12,385.285714285714,48.5714285714286,5454000,"UK_SCO","2020/04/20","GB",66647112,776,12,9433,914,115063.655645906,114641.807093693,115487.056478263,0,50482.6555856159,83863.4764680299,0.00172646124029959,0.00172013165542257,0.00173281411621052,0,0.000757462012541758,0.00125832123780592
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,203682,0,0,NA,0,NA,NA,9833,985,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,399,70,392.857142857143,52.8571428571429,5454000,"UK_SCO","2020/04/21","GB",66647112,399,70,9832,984,122471.988938264,122039.333265644,122906.178468257,7929.50166745319,47912.2322890685,82623.4843830871,0.00183761884443341,0.00183112710518716,0.0018441335982909,0.00011897742346965,0.000718894350426894,0.00123971589921386
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,10173,1062,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,340,77,394.142857142857,51.8571428571429,5454000,"UK_SCO","2020/04/22","GB",66647112,340,77,10172,1061,129622.016525529,129180.509224131,130065.032790611,8459.49910576807,51544.3689118421,84265.6210801772,0.00194490072616393,0.00193827617352918,0.00195154791989503,0.000126929717611291,0.000773392385132039,0.00126435517686314
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,10487,1120,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,314,58,378,48.7142857142857,5454000,"UK_SCO","2020/04/23","GB",66647112,314,58,10486,1119,133804.505170877,133359.325306621,134251.171133769,4182.48864534793,53171.9761092198,88448.1097255251,0.00200765646335698,0.00200097680611609,0.00201435841861788,6.27557371930524e-05,0.000797813656339975,0.00132711091405619
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,10792,1184,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,305,64,365.285714285714,49.5714285714286,5454000,"UK_SCO","2020/04/24","GB",66647112,305,64,10791,1183,138427.739895882,137978.163773134,138878.780878609,4623.23472500526,57795.2108342251,93071.3444505304,0.00207702533150847,0.00207027971104186,0.00208379293132175,6.9368868151485e-05,0.00086718252449146,0.00139647978220767
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,10976,1231,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,184,47,353.857142857143,48.2857142857143,5454000,"UK_SCO","2020/04/25","GB",66647112,184,47,10975,1230,139486.454959767,139040.32389481,139934.017501016,1058.71506388561,58853.9258981107,93833.1596720134,0.00209291071696801,0.00208621678753027,0.00209962612485018,1.58853854595472e-05,0.000883067909951008,0.00140791036334798
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,11148,1249,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,172,18,355.714285714286,49.4285714285714,5454000,"UK_SCO","2020/04/26","GB",66647112,172,18,11147,1248,137321.28925191,136883.519902912,137760.458637985,0,57141.3446326634,76736.094793076,0.002060423702259,0.00205385523536131,0.00206701317587452,0,0.000857371653743427,0.00115137914442678
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,11578,1262,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,430,13,306.285714285714,49.5714285714286,5454000,"UK_SCO","2020/04/27","GB",66647112,430,13,11577,1261,138077.527078319,137638.04039495,138518.417069556,0,46483.6920502024,66236.1698290753,0.00207177059792658,0.00206517636345518,0.00207838588819206,0,0.000697459959708417,0.000993834058842269
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,11958,1332,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,380,70,303.571428571429,49.5714285714286,5454000,"UK_SCO","2020/04/28","GB",66647112,380,70,11957,1331,144610.368333593,144160.420136209,145061.720892729,1549.81978452046,38184.4882447178,62958.6271306014,0.00216979196838406,0.00216304076516038,0.00217656424321476,2.32541176656005e-05,0.000572935377075571,0.000944656493601724
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,12388,1415,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,430,83,316.428571428571,50.4285714285714,5454000,"UK_SCO","2020/04/29","GB",66647112,430,83,12387,1414,153149.524723437,152684.791933221,153615.67203938,12113.2499791493,43993.1764598293,72516.9956617805,0.00229791689583544,0.00229094385865094,0.00230491115713131,0.000181752061201832,0.00066009126486725,0.00108807408881844
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,1264000,0,2,1,1,1,0,0,1,1,0,NA,NA,12723,1475,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,335,60,319.428571428571,50.7142857142857,5454000,"UK_SCO","2020/04/30","GB",66647112,335,60,12722,1474,157944.493370925,157472.727174514,158417.67291267,4794.96864748813,44711.477618618,77311.9643092686,0.00236986252864078,0.00236278395940868,0.00237696230427314,7.19456328053364e-05,0.000670868943557794,0.00116001972162378
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,2375000,0,1,1,0,NA,NA,13091,1515,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,368,40,328.428571428571,47.2857142857143,5454000,"UK_SCO","2020/05/01","GB",66647112,368,40,13090,1514,160921.115088656,160444.779689889,161398.86465255,2976.62171773068,47688.0993363487,80288.5860269993,0.00241452495478958,0.00240737782741267,0.00242169330086726,4.46624261487982e-05,0.000715531369706593,0.00120468214777257
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,13308,1559,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,217,44,333.142857142857,46.8571428571429,5454000,"UK_SCO","2020/05/02","GB",66647112,217,44,13307,1558,162430.03513742,161953.904441539,162907.565617025,1508.92004876371,49197.0193851124,80084.9248103157,0.00243716539641537,0.00243002134048267,0.00244433045526452,2.26404416257934e-05,0.000738171811332386,0.00120162633319079
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,1436000,0,1,1,0,NA,NA,13497,1571,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,189,12,335.571428571429,46,5454000,"UK_SCO","2020/05/03","GB",66647112,189,12,13496,1570,160351.519649616,159881.865480275,160822.553431573,0,41267.5177176592,69427.2722278547,0.00240597851636265,0.00239893163683183,0.00241304609615452,0,0.000619194387862736,0.00104171463915578
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,13827,1576,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,330,5,321.285714285714,44.8571428571429,5454000,"UK_SCO","2020/05/04","GB",66647112,330,5,13826,1575,159434.988407768,158967.589976985,159903.761089071,0,32808.0186118911,59578.2486378497,0.00239222651399761,0.00238521348047287,0.00239926016732835,0,0.000492264670251445,0.000893935938857331
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-05,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,14116,1620,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,289,44,308.285714285714,41.1428571428571,5454000,"UK_SCO","2020/05/05","GB",66647112,289,44,14115,1619,162139.918536038,161669.067401517,162612.140995294,0,28625.5299665432,53273.6868738118,0.00243281237056511,0.00242574753128864,0.00243989778574792,0,0.000429508933058393,0.000799339765447178
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,14422,1703,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,306,83,290.571428571429,41.1428571428571,5454000,"UK_SCO","2020/05/06","GB",66647112,306,83,14421,1702,168988.680056534,168506.929602394,169471.807804183,1194.9661002777,25197.2613418156,50391.9854853901,0.00253557393539475,0.00252834555835508,0.00254282297789862,1.79297506586287e-05,0.000378069815565536,0.000756101561991015
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-07,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,1.24e+08,0,2,1,1,1,0,0,1,1,0,NA,NA,14712,1762,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,290,59,284.142857142857,41,5454000,"UK_SCO","2020/05/07","GB",66647112,290,59,14711,1761,173277.337018441,172789.109305021,173766.944253413,9652.33578074357,33790.8820586736,60044.3212661337,0.00259992266459259,0.00259259710015673,0.00260726892792313,0.000144827517518592,0.000507011947624581,0.000900929079509607
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-08,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,14966,1811,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,254,49,267.857142857143,42.2857142857143,5454000,"UK_SCO","2020/05/08","GB",66647112,254,49,14965,1810,176183.976541351,175691.976925746,176677.353929727,2906.63952291047,36697.5215815841,62950.9607890441,0.00264353504982109,0.00263615289025196,0.00265093788204547,4.36123852284922e-05,0.000550624332853073,0.000944541464738099
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-09,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15143,1847,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,177,36,262.142857142857,41.1428571428571,5454000,"UK_SCO","2020/05/09","GB",66647112,177,36,15142,1846,176977.358803414,176486.0459037,177470.039450728,793.382262062893,37490.903843647,55814.8413836538,0.00265543927549951,0.00264806741969104,0.00266283165354153,1.19042256784194e-05,0.000562528558531493,0.000837468266946868
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15293,1857,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,150,10,256.571428571429,40.8571428571429,5454000,"UK_SCO","2020/05/10","GB",66647112,150,10,15292,1856,175111.449134122,174625.551359478,175598.698925383,0,35941.0840591265,47355.3422778857,0.002627442418422,0.00262015181332206,0.00263475330972156,0,0.000539274440865892,0.000710538549335577
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-11,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15554,1862,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,261,5,246.714285714286,40.8571428571429,5454000,"UK_SCO","2020/05/11","GB",66647112,261,5,15553,1861,174250.774383539,173767.054374088,174735.840937354,0,23827.8340799772,43172.8536325378,0.00261452850925543,0.00260727058021791,0.00262180664238465,0,0.00035752237966406,0.000647782812142525
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-12,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,38100000,0,2,1,1,1,61500000,0,1,1,0,NA,NA,15785,1912,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,231,50,238.428571428571,41.7142857142857,5454000,"UK_SCO","2020/05/12","GB",66647112,231,50,15784,1911,177417.699200547,176929.401478778,177907.344548336,0,19032.865432489,38549.6189075326,0.00266204631943462,0.00265471970456542,0.00266939315462515,0,0.000285576746858724,0.00057841394399104
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-13,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15983,1973,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,198,61,223,38.5714285714286,5454000,"UK_SCO","2020/05/13","GB",66647112,198,61,15982,1972,181308.598113817,180814.697851161,181803.847478467,179.085618367593,16235.3293331259,37669.9894620145,0.00272042692733358,0.00271301624969377,0.00272785784744082,2.68707244760423e-06,0.00024360139315753,0.000565215630979097
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-14,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16196,2007,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,213,34,212,35,5454000,"UK_SCO","2020/05/14","GB",66647112,213,34,16195,2006,182961.288284168,182465.361755451,183458.562702257,5804.84386238613,20531.2531467483,43474.8333244007,0.00274522455352856,0.00273778347298006,0.00275268585834983,8.70982055814531e-05,0.00030805915711319,0.00065231383656055
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-15,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16348,2053,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,152,46,197.428571428571,34.5714285714286,5454000,"UK_SCO","2020/05/15","GB",66647112,152,46,16347,2052,185103.171737428,184604.915442223,185602.772846964,2141.88345326032,22673.1366000087,45616.716777661,0.0027773622319513,0.00276988619465197,0.00278485844738424,3.21376784227398e-05,0.000340196835535929,0.00068445151498329
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-16,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16451,2094,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,103,41,186.857142857143,35.2857142857143,5454000,"UK_SCO","2020/05/16","GB",66647112,103,41,16450,2093,186322.314268369,185823.718810668,186822.247539305,1219.14253094024,23892.2791309489,45286.0395240808,0.00279565473547254,0.00278817360924308,0.00280315593478837,1.82925035212365e-05,0.000358489339057166,0.000679489900838926
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-17,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16543,2103,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,92,9,178.571428571429,35.1428571428571,5454000,"UK_SCO","2020/05/17","GB",66647112,92,9,16542,2102,184719.001046928,184224.940436501,185214.386645635,0,23892.2791309489,33172.7895449314,0.00277159798082366,0.00276418489726157,0.00277903094504132,0,0.000358489339057166,0.000497737839637094
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-18,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,16683,2105,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,140,2,161.285714285714,34.7142857142857,5454000,"UK_SCO","2020/05/18","GB",66647112,140,2,16682,2104,183243.762102577,182753.355163227,183735.485017582,0,22697.3130306712,28377.8208974433,0.00274946290399766,0.00274210464158187,0.00275684091183999,0,0.000340559588398537,0.000425792206831757
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-19,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,40425000,0,2,1,2,1,0,0,1,1,0,NA,NA,16865,2134,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,182,29,154.285714285714,31.7142857142857,5454000,"UK_SCO","2020/05/19","GB",66647112,182,29,16864,2133,184759.963281933,184267.411887284,185253.831278762,0,13044.9772499276,25401.1991797126,0.00277221259462725,0.00276482215594405,0.00277962278813765,0,0.000195732070879945,0.000381129780682959
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-20,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,16986,2184,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,121,50,143.285714285714,30.1428571428571,5454000,"UK_SCO","2020/05/20","GB",66647112,121,50,16985,2183,187538.528382679,187042.108968174,188036.265319941,0,10138.3377270172,23892.2791309489,0.0028139032998561,0.00280645482385154,0.00282137154450055,0,0.000152119685651453,0.000358489339057166
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-21,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17097,2221,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,111,37,128.714285714286,30.5714285714286,5454000,"UK_SCO","2020/05/21","GB",66647112,111,37,17096,2220,189171.65978767,188673.366127295,189671.269460882,0,9344.95546495428,23892.2791309489,0.00283840745849077,0.00283093086054944,0.00284590380241656,0,0.000140215459973034,0.000358489339057166
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-22,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17189,2245,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,92,24,120.142857142857,27.4285714285714,5454000,"UK_SCO","2020/05/22","GB",66647112,92,24,17188,2244,189586.399144293,189088.445738349,190085.663881521,1085.42813586819,10430.3836008225,24977.7072668171,0.00284463037414574,0.00283715888151837,0.00285212154251367,1.62861991059446e-05,0.000156501659078978,0.000374775538163111
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-23,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17239,2261,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,50,16,112.571428571429,23.8571428571429,5454000,"UK_SCO","2020/05/23","GB",66647112,50,16,17238,2260,188982.387769433,188486.857539462,189479.220743861,1574.64536519611,12005.0289660186,26552.3526320132,0.00283556754521386,0.00282813241089069,0.00284302222643738,2.36266106353732e-05,0.000180128269714351,0.000398402148798484
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-24,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17293,2270,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,54,9,107.142857142857,23.8571428571429,5454000,"UK_SCO","2020/05/24","GB",66647112,54,9,17292,2269,187979.131249818,187486.572460987,188472.984073508,0,12005.0289660186,25357.3865317355,0.00282051428199646,0.00281312373236799,0.00282792424784299,0,0.000180128269714351,0.000380472398139855
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-25,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17390,2273,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,97,3,101,24,5454000,"UK_SCO","2020/05/25","GB",66647112,97,3,17389,2272,187101.08307817,186610.759716915,187592.69477349,0,11825.943347651,15705.0507509919,0.00280733969505191,0.00279998268667539,0.00281471603410947,0,0.000177441197266747,0.000235644880621263
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-26,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17467,2291,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,77,18,86,22.4285714285714,5454000,"UK_SCO","2020/05/26","GB",66647112,77,18,17466,2290,187379.490560178,186889.446397421,187870.819671261,0,6021.09948526486,12798.4112280815,0.00281151703257866,0.00280416421340839,0.002818889131629,0,9.0342991685294e-05,0.000192032495392771
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-27,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17533,2304,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,66,13,78.1428571428571,17.1428571428571,5454000,"UK_SCO","2020/05/27","GB",66647112,66,13,17532,2303,187242.527427719,186753.50445481,187732.830930645,0,3879.21603200454,12005.0289660186,0.00280946198280458,0.00280212448597637,0.00281681869321876,0,5.82053132625542e-05,0.000180128269714351
