"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high"
"2020-07-27","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0298404110596186,0.0277881577733559,0.0318926643458812,0.0400062123241376,-0.0229626242293741,0.102975048877649
"2020-07-28","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0305211744225357,0.0284361784441854,0.0326061704008861,0.0400058311184554,-0.0191962095826166,0.0992078718195275
"2020-07-29","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0310851890882197,0.0289592860774867,0.0332110920989527,0.040005449916406,-0.015430211107607,0.095441110940419
"2020-07-30","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0315395168703922,0.0293723130756873,0.0337067206650971,0.040005068717989,-0.0116647040932439,0.0916748415292218
"2020-07-31","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0318932830053636,0.0296895618084875,0.0340970042022396,0.0400046875232033,-0.00789978749008614,0.0879091625364927
"2020-08-01","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0321572943558027,0.0299246442264981,0.0343899444851074,0.0400043063320504,-0.00413559399138765,0.0841442066554885
"2020-08-02","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0323436684671342,0.0300905828273403,0.034596754106928,0.0400039251445298,-0.000372305744686163,0.0803801560337458
"2020-08-03","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0324654906389509,0.0301999862978097,0.034730994980092,0.040003543960642,0.00338982026599374,0.0766172676552902
"2020-08-04","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.032536512459844,0.0302652184635678,0.0348078064561202,0.040003162780385,0.00715040943684574,0.0728559161239243
"2020-08-05","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0325709016429465,0.0302985331251969,0.034843270160696,0.040002781603761,0.010908893670799,0.069096669536723
"2020-08-06","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0325830497595277,0.0303121684961132,0.0348539310229421,0.0400024004307693,0.0146643682043387,0.0653404326571998
"2020-08-07","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0325871402135479,0.0303181492547141,0.0348561311723817,0.0400020192614092,0.0184152996316543,0.0615887388911641
"2020-08-08","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0325904449997792,0.0303227556700219,0.0348581343295365,0.0400016380956812,0.0221588677702592,0.0578444084211031
"2020-08-09","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0325933027488603,0.0303264621151436,0.0348601433825771,0.0400012569335853,0.0258892684579591,0.0541132454092114
"2020-08-10","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.032595750582287,0.0303294484584312,0.0348620527061429,0.0400008757751214,0.0295924110430623,0.0504093405071805
"2020-08-11","US","USMI",9986857,0.0476190476190476,NA,NA,NA,0.0325978256491862,0.0303318581216747,0.0348637931766977,0.0400004946202891,0.0332235788668014,0.0467774103737767
"2020-08-12","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0325995651218504,0.0303338047102712,0.0348653255334296,0.0400001157457494,0.0365375258496197,0.0434627056418791
"2020-08-13","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326010061916951,0.0303353780314079,0.0348666343519823,0.0399998855429141,0.0379445344557449,0.0420552366300832
"2020-08-14","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326021860656401,0.0303366494507911,0.034867722680489,0.0399998442673834,0.0378462917755499,0.0421533967592169
"2020-08-15","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.032603141962914,0.0303376765591968,0.0348686073666311,0.0399999253775268,0.0379110546103056,0.042088796144748
"2020-08-16","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326039111122842,0.0303385071330153,0.0348693150915532,0.0400000623328153,0.0382198923273867,0.0417802323382439
"2020-08-17","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326045307497114,0.0303391823805024,0.0348698791189204,0.0400001885923383,0.0383395495845387,0.0416608276001378
"2020-08-18","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326050381164287,0.0303397394695706,0.0348703367632868,0.0400002376481231,0.0381856678120187,0.0418148074842276
"2020-08-19","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326054704574467,0.0303402133350512,0.0348707275798422,0.0400001702515018,0.0381483051505812,0.0418520353524224
"2020-08-20","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326058592089518,0.0303406331844291,0.0348710852334745,0.0400000235653061,0.0382980181337122,0.0417020289968999
"2020-08-21","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326062125625339,0.030341009134614,0.0348714159904538,0.0399998480401083,0.0384758852196345,0.0415238108605822
"2020-08-22","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326065328986212,0.0303413459990286,0.0348717197982138,0.0399996941257953,0.0384981398099551,0.0415012484416354
"2020-08-23","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326068225978409,0.0303416479774755,0.0348719972182064,0.0399996122715206,0.0383603876033626,0.0416388369396786
"2020-08-24","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326070840409959,0.0303419187694884,0.0348722493125034,0.0399996529002241,0.038251644769182,0.0417476610312663
"2020-08-25","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326073196090431,0.030342161675425,0.0348724775426611,0.0399998383870782,0.0383155542696203,0.0416841225045361
"2020-08-26","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0326075316830738,0.030342379685279,0.0348726836808686,0.040000109690695,0.0384765548935973,0.0415236644877926
