"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-07-13","ES","ESNC",654214,0.0420289855072464,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00186808485741482,0.00181018113774053,0.00192598857708911
"2020-07-14","ES","ESNC",654214,0.0420289855072464,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00186213321001715,0.00180706392718002,0.00191720249285429
"2020-07-15","ES","ESNC",654214,0.0420289855072464,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00185558189534155,0.00180335701527341,0.00190780677540968
"2020-07-16","ES","ESNC",654214,0.0420289855072464,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00184883201264591,0.00179864684558876,0.00189901717970306
"2020-07-17","ES","ESNC",654214,0.0421319796954315,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00184227913099836,0.00179271649171982,0.0018918417702769
"2020-07-18","ES","ESNC",654214,0.0421319796954315,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00183631328574281,0.00178577432268753,0.00188685224879808
"2020-07-19","ES","ESNC",654214,0.0455056179775281,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00183131980969912,0.0017785284583337,0.00188411116106454
"2020-07-20","ES","ESNC",654214,0.0475903614457831,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00182768098143599,0.00177202991450281,0.00188333204836917
"2020-07-21","ES","ESNC",654214,0.0475903614457831,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00182577848030309,0.0017674357054642,0.00188412125514198
"2020-07-22","ES","ESNC",654214,0.0437956204379562,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00182599665006566,0.00176584700277102,0.0018861462973603
"2020-07-23","ES","ESNC",654214,0.0437956204379562,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.0018287263138377,0.00176822950827727,0.00188922311939812
"2020-07-24","ES","ESNC",654214,0.0437956204379562,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00183411868622995,0.00177492748817198,0.00189330988428792
"2020-07-25","ES","ESNC",654214,0.0437956204379562,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.0018416200721471,0.00178484840998888,0.00189839173430531
"2020-07-26","ES","ESNC",654214,0.043010752688172,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00185054878890861,0.00179650019165101,0.00190459738616622
"2020-07-27","ES","ESNC",654214,0.043010752688172,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00186021416787223,0.00180829391729129,0.00191213441845317
"2020-07-28","ES","ESNC",654214,0.0345238095238095,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00186991246699486,0.0018187416019015,0.00192108333208822
"2020-07-29","ES","ESNC",654214,0.0345238095238095,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00187892541342097,0.00182675533617849,0.00193109549066345
"2020-07-30","ES","ESNC",654214,0.0345238095238095,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00188652146374532,0.00183184109890302,0.00194120182858762
"2020-07-31","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00189195987051487,0.00183399403644969,0.00194992570458005
"2020-08-01","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00189449761472726,0.00183341188300696,0.00195558334644755
"2020-08-02","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.0018933992045584,0.00183025420445723,0.00195654420465958
"2020-08-03","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00188794925028547,0.00182449882469349,0.00195139967587746
"2020-08-04","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00187754106209244,0.00181584815867977,0.00193923396550512
"2020-08-05","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00186274349326417,0.00180414620694865,0.0019213407795797
"2020-08-06","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00184501958537548,0.00178941795314628,0.00190062121760469
"2020-08-07","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00182582275019658,0.00177177630809847,0.00187986919229469
"2020-08-08","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00180655566960381,0.00175188880317857,0.00186122253602905
"2020-08-09","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00178856438535137,0.00173130506804584,0.00184582370265691
"2020-08-10","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00177314273287249,0.00171225844588484,0.00183402701986014
"2020-08-11","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00176154643534871,0.00169716823682151,0.0018259246338759
"2020-08-12","ES","ESNC",654214,0.0337837837837838,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00175501636483052,0.00168828580887148,0.00182174692078956
"2020-08-13","ES","ESNC",654214,0.037037037037037,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00175481086012352,0.00168753357829384,0.00182208814195321
"2020-08-14","ES","ESNC",654214,0.037037037037037,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00176224756232056,0.00169631861407892,0.0018281765105622
"2020-08-15","ES","ESNC",654214,0.037037037037037,0,0,0.00185185185185185,0.0259641528973289,0.0241942479276901,0.0277340578669677,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00177875484166334,0.00171500502570468,0.001842504657622
"2020-08-16","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00180156212476505,0.00173762654593937,0.00186549770359072
"2020-08-17","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00181345853283875,0.00174412333668309,0.00188279372899442
"2020-08-18","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00179405489686431,0.00171638339949696,0.00187172639423166
"2020-08-19","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00172495596376511,0.00164143780804946,0.00180847411948077
"2020-08-20","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00159396564282014,0.00151061408379508,0.00167731720184519
"2020-08-21","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00139985493430365,0.00132071263974807,0.00147899722885922
"2020-08-22","ES","ESNC",654214,0.0328125,0,0,0.0015625,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.00115540625650501,0.00107735111543337,0.00123346139757666
"2020-08-23","ES","ESNC",654214,0.0322033898305085,0,0,0.00169491525423729,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.000886295362604265,0.00080282804787075,0.000969762677337781
"2020-08-24","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.000624825567064099,0.00053650957196768,0.000713141562160518
"2020-08-25","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.000400331840853312,0.000316022821459053,0.000484640860247572
"2020-08-26","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.000230519131749607,0.000160629758115911,0.000300408505383303
"2020-08-27","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,0.000118037747631592,6.83791623238794e-05,0.000167696332939305
"2020-08-28","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,5.37739688393207e-05,2.35026565545961e-05,8.40452811240454e-05
"2020-08-29","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.20209034392526e-05,5.97196214399893e-06,3.80698447345062e-05
"2020-08-30","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,8.19280244430003e-06,6.52247432617384e-07,1.57333574559827e-05
"2020-08-31","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.79889487165819e-06,-4.0546588069933e-07,6.00325562401571e-06
"2020-09-01","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,8.87400948086268e-07,-3.6853032831804e-07,2.14333222449058e-06
"2020-09-02","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.6390938427468e-07,-1.97941609703289e-07,7.25760378252648e-07
"2020-09-03","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,7.44070122829317e-08,-8.71352140688657e-08,2.35949238634729e-07
"2020-09-04","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.01010818452345e-08,-3.42060722941408e-08,7.44082359846097e-08
"2020-09-05","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,5.25888864398477e-09,-1.24365644764193e-08,2.29543417643889e-08
"2020-09-06","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,1.34666613793398e-09,-4.28524780356762e-09,6.97858007943559e-09
"2020-09-07","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,3.41145590799963e-10,-1.42378776669821e-09,2.10607894829813e-09
"2020-09-08","ES","ESNC",654214,0.0229357798165138,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,8.62449650433449e-11,-4.616685770595e-10,6.3415850714619e-10
"2020-09-09","ES","ESNC",654214,0.025,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.17958006335305e-11,-1.46317661242445e-10,1.89909262509506e-10
"2020-09-10","ES","ESNC",654214,0.025,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,5.50645056709835e-12,-4.53682842708982e-11,5.63811854050949e-11
"2020-09-11","ES","ESNC",654214,0.025,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,1.39073779765579e-12,-1.37891480806894e-11,1.6570623676001e-11
"2020-09-12","ES","ESNC",654214,0.025,0,0,0,0.0259641528973289,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,3.51162490327007e-13,-4.11729456223828e-12,4.81961954289229e-12
"2020-09-13","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,8.86492538646132e-14,-1.21034111871996e-12,1.38763962644919e-12
"2020-09-14","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.23748897873832e-14,-3.5097101914365e-13,3.95720798718416e-13
"2020-09-15","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,5.64651302398949e-15,-1.00565454954074e-13,1.11858481002053e-13
"2020-09-16","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,1.424781037333e-15,-2.85162157373271e-14,3.13657778119931e-14
"2020-09-17","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,3.59483560777555e-16,-8.01250818921137e-15,8.73147531076648e-15
"2020-09-18","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-5.46800494285231e-15,5.91209415270237e-15
"2020-09-19","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-5.99943870939216e-15,6.44352791924222e-15
"2020-09-20","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-6.54365349348413e-15,6.98774270333419e-15
"2020-09-21","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-7.10179666336866e-15,7.54588587321873e-15
"2020-09-22","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-7.67463373343137e-15,8.11872294328144e-15
"2020-09-23","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-8.26250174512415e-15,8.70659095497422e-15
"2020-09-24","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-8.86535358092428e-15,9.30944279077434e-15
"2020-09-25","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-9.48282408584228e-15,9.92691329569234e-15
"2020-09-26","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.01143073057743e-14,1.05583965156243e-14
"2020-09-27","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.07590381187427e-14,1.12031273285928e-14
"2020-09-28","ES","ESNC",654214,0.025,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.14161741967558e-14,1.18602634066059e-14
"2020-09-29","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.20848760384148e-14,1.25289652482649e-14
"2020-09-30","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.27643840030788e-14,1.32084732129288e-14
"2020-10-01","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.34542529625697e-14,1.38983421724198e-14
"2020-10-02","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.41548438600663e-14,1.45989330699163e-14
"2020-10-03","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.48666263048561e-14,1.53107155147062e-14
"2020-10-04","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.55899155378371e-14,1.60340047476871e-14
"2020-10-05","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.63248477656212e-14,1.67689369754712e-14
"2020-10-06","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.70713796147153e-14,1.75154688245654e-14
"2020-10-07","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.78293049910039e-14,1.8273394200854e-14
"2020-10-08","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.85982843591262e-14,1.90423735689763e-14
"2020-10-09","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-1.93778827230979e-14,1.9821971932948e-14
"2020-10-10","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.01676135462107e-14,2.06117027560607e-14
"2020-10-11","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.09669865827778e-14,2.14110757926278e-14
"2020-10-12","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.17755682851966e-14,2.22196574950466e-14
"2020-10-13","ES","ESNC",654214,0.0153846153846154,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.25932966579464e-14,2.30373858677964e-14
"2020-10-14","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.34204559459081e-14,2.38645451557581e-14
"2020-10-15","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.42572912028863e-14,2.47013804127364e-14
"2020-10-16","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.51039562853471e-14,2.55480454951972e-14
"2020-10-17","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.59604977569773e-14,2.64045869668273e-14
"2020-10-18","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.68268527545448e-14,2.72709419643948e-14
"2020-10-19","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.77028578735639e-14,2.8146947083414e-14
"2020-10-20","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.85882667098416e-14,2.90323559196917e-14
"2020-10-21","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-2.948277415353e-14,2.99268633633801e-14
"2020-10-22","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.03860459064255e-14,3.08301351162756e-14
"2020-10-23","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276901,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.12977520004517e-14,3.17418412103018e-14
"2020-10-24","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.22176621193504e-14,3.26617513292005e-14
"2020-10-25","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.31458837301813e-14,3.35899729400314e-14
"2020-10-26","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.40826058006349e-14,3.45266950104849e-14
"2020-10-27","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.50279716219177e-14,3.54720608317678e-14
"2020-10-28","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.59820585353547e-14,3.64261477452048e-14
"2020-10-29","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.69448685387889e-14,3.7388957748639e-14
"2020-10-30","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.79163279135712e-14,3.83604171234212e-14
"2020-10-31","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.8896294333925e-14,3.93403835437751e-14
"2020-11-01","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-3.98845701648844e-14,4.03286593747344e-14
"2020-11-02","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-4.08809208600026e-14,4.13250100698527e-14
"2020-11-03","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-4.18850975441777e-14,4.23291867540277e-14
"2020-11-04","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-4.28968667669917e-14,4.33409559768418e-14
"2020-11-05","ES","ESNC",654214,0.01,0,0,0,0.025964152897329,0.0241942479276902,0.0277340578669678,0.0833333333333335,0.0833333333333335,0.0833333333333335,2.22044604925031e-16,-4.39161680415044e-14,4.43602572513545e-14
