"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-08-28","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142832210535776,0.0138168862562256,0.0147495558509296,0.0142832210535776,0.0138168862562256,0.0147495558509296
"2020-08-29","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142815202650222,0.0138123625192873,0.0147506780107571,0.0142815202650222,0.0138123625192873,0.0147506780107571
"2020-08-30","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142804071829424,0.0137741178080314,0.0147866965578533,0.0142804071829424,0.0137741178080314,0.0147866965578533
"2020-08-31","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142802478815514,0.0137316996458439,0.0148287961172589,0.0142802478815514,0.0137316996458439,0.0148287961172589
"2020-09-01","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142814078660117,0.0137182149975018,0.0148446007345216,0.0142814078660117,0.0137182149975018,0.0148446007345216
"2020-09-02","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142839834585576,0.0137470504662048,0.0148209164509103,0.0142839834585576,0.0137470504662048,0.0148209164509103
"2020-09-03","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142873959624643,0.0137948667165404,0.0147799252083881,0.0142873959624643,0.0137948667165404,0.0147799252083881
"2020-09-04","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142909622889912,0.0138272152713497,0.0147547093066328,0.0142909622889912,0.0138272152713497,0.0147547093066328
"2020-09-05","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142939987193272,0.013820269114748,0.0147677283239063,0.0142939987193272,0.013820269114748,0.0147677283239063
"2020-09-06","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142958209945983,0.0137815225868016,0.0148101194023951,0.0142958209945983,0.0137815225868016,0.0148101194023951
"2020-09-07","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014295744733211,0.0137417277229409,0.0148497617434812,0.014295744733211,0.0137417277229409,0.0148497617434812
"2020-09-08","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142930976305693,0.0137316476420227,0.0148545476191159,0.0142930976305693,0.0137316476420227,0.0148545476191159
"2020-09-09","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142879270487755,0.0137582080976558,0.0148176459998953,0.0142879270487755,0.0137582080976558,0.0148176459998953
"2020-09-10","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142814121691645,0.0137960048251976,0.0147668195131313,0.0142814121691645,0.0137960048251976,0.0147668195131313
"2020-09-11","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142748300872878,0.0138126484650745,0.0147370117095011,0.0142748300872878,0.0138126484650745,0.0147370117095011
"2020-09-12","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142694556734875,0.0137906913614596,0.0147482199855154,0.0142694556734875,0.0137906913614596,0.0147482199855154
"2020-09-13","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142665620819243,0.0137450530690315,0.0147880710948172,0.0142665620819243,0.0137450530690315,0.0147880710948172
"2020-09-14","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142674223969697,0.0137097432422801,0.0148251015516593,0.0142674223969697,0.0137097432422801,0.0148251015516593
"2020-09-15","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142732382560996,0.0137152334325011,0.0148312430796982,0.0142732382560996,0.0137152334325011,0.0148312430796982
"2020-09-16","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014283473668741,0.0137612224338731,0.0148057249036088,0.014283473668741,0.0137612224338731,0.0148057249036088
"2020-09-17","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142958292032152,0.0138162928506891,0.0147753655557413,0.0142958292032152,0.0138162928506891,0.0147753655557413
"2020-09-18","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014307920937375,0.0138451726178314,0.0147706692569185,0.014307920937375,0.0138451726178314,0.0147706692569185
"2020-09-19","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143173571978403,0.0138315005013401,0.0148032138943405,0.0143173571978403,0.0138315005013401,0.0148032138943405
"2020-09-20","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143217410007641,0.0137915068425684,0.0148519751589599,0.0143217410007641,0.0137915068425684,0.0148519751589599
"2020-09-21","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143186764964559,0.0137566473878759,0.014880705605036,0.0143186764964559,0.0137566473878759,0.014880705605036
"2020-09-22","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014306113437513,0.0137516623388076,0.0148605645362184,0.014306113437513,0.0137516623388076,0.0148605645362184
"2020-09-23","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142859452803564,0.0137715829562704,0.0148003076044424,0.0142859452803564,0.0137715829562704,0.0148003076044424
"2020-09-24","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014262614847602,0.0137891375494966,0.0147360921457074,0.014262614847602,0.0137891375494966,0.0147360921457074
"2020-09-25","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014240584822837,0.013777317777069,0.0147038518686051,0.014240584822837,0.013777317777069,0.0147038518686051
"2020-09-26","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142242912979404,0.0137324969609784,0.0147160856349024,0.0142242912979404,0.0137324969609784,0.0147160856349024
"2020-09-27","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142181547346488,0.0136821200303221,0.0147541894389755,0.0142181547346488,0.0136821200303221,0.0147541894389755
"2020-09-28","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142266047211496,0.013664046493821,0.0147891629484782,0.0142266047211496,0.013664046493821,0.0147891629484782
"2020-09-29","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142528881534332,0.0137042206571605,0.0148015556497059,0.0142528881534332,0.0137042206571605,0.0148015556497059
"2020-09-30","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142920918063906,0.0137848700869062,0.0147993135258751,0.0142920918063906,0.0137848700869062,0.0147993135258751
"2020-10-01","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143359061332402,0.0138650087500326,0.0148068035164479,0.0143359061332402,0.0138650087500326,0.0148068035164479
"2020-10-02","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143759232276944,0.0139067412749648,0.014845105180424,0.0143759232276944,0.0139067412749648,0.014845105180424
"2020-10-03","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0144036446686361,0.013899265215267,0.0149080241220051,0.0144036446686361,0.013899265215267,0.0149080241220051
"2020-10-04","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0144105290269481,0.0138617400066268,0.0149593180472695,0.0144105290269481,0.0138617400066268,0.0149593180472695
"2020-10-05","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143880896408812,0.0138201041987338,0.0149560750830286,0.0143880896408812,0.0138201041987338,0.0149560750830286
"2020-10-06","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143321353295753,0.0137881428887426,0.0148761277704081,0.0143321353295753,0.0137881428887426,0.0148761277704081
"2020-10-07","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142550360026974,0.0137567285117333,0.0147533434936615,0.0142550360026974,0.0137567285117333,0.0147533434936615
"2020-10-08","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0141730899770493,0.0137063100427913,0.0146398699113073,0.0141730899770493,0.0137063100427913,0.0146398699113073
"2020-10-09","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0141022604782411,0.0136278364101761,0.014576684546306,0.0141022604782411,0.0136278364101761,0.014576684546306
"2020-10-10","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0140582103369316,0.0135440245126867,0.0145723961611766,0.0140582103369316,0.0135440245126867,0.0145723961611766
"2020-10-11","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0140565134718708,0.0135013640069547,0.0146116629367869,0.0140565134718708,0.0135013640069547,0.0146116629367869
"2020-10-12","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014113002460456,0.0135468990579474,0.0146791058629647,0.014113002460456,0.0135468990579474,0.0146791058629647
"2020-10-13","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0142313661944543,0.013694198375245,0.0147685340136636,0.0142313661944543,0.013694198375245,0.0147685340136636
"2020-10-14","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0143840688820839,0.0138878180104531,0.0148803197537147,0.0143840688820839,0.0138878180104531,0.0148803197537147
"2020-10-15","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0145379280188827,0.0140565680564113,0.0150192879813541,0.0145379280188827,0.0140565680564113,0.0150192879813541
"2020-10-16","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0146583973546521,0.0141477093582689,0.0151690853510352,0.0146583973546521,0.0141477093582689,0.0151690853510352
"2020-10-17","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0147099534447139,0.0141476684496672,0.0152722384397605,0.0147099534447139,0.0141476684496672,0.0152722384397605
"2020-10-18","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0146573194896881,0.0140622940611495,0.0152523449182267,0.0146573194896881,0.0140622940611495,0.0152523449182267
"2020-10-19","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0144683384157649,0.0138902914208795,0.0150463854106503,0.0144683384157649,0.0138902914208795,0.0150463854106503
"2020-10-20","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.014163190326191,0.0136368013646407,0.0146895792877412,0.014163190326191,0.0136368013646407,0.0146895792877412
"2020-10-21","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.013834916319998,0.0133361443057187,0.0143336883342773,0.013834916319998,0.0133361443057187,0.0143336883342773
"2020-10-22","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0135753181743974,0.0130497602137046,0.0141008761350902,0.0135753181743974,0.0130497602137046,0.0141008761350902
"2020-10-23","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0134699677425392,0.0128882826115753,0.014051652873503,0.0134699677425392,0.0128882826115753,0.014051652873503
"2020-10-24","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0136053956161568,0.0129827229735402,0.0142280682587735,0.0136053956161568,0.0129827229735402,0.0142280682587735
"2020-10-25","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0140821477572886,0.0134623292505395,0.0147019662640378,0.0140821477572886,0.0134623292505395,0.0147019662640378
"2020-10-26","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.015010328351669,0.0144082164370224,0.0156124402663156,0.015010328351669,0.0144082164370224,0.0156124402663156
"2020-10-27","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0159399162629086,0.0152421724481708,0.0166376600776465,0.0159399162629086,0.0152421724481708,0.0166376600776465
"2020-10-28","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0157116887351583,0.0148965853804919,0.0165267920898248,0.0157116887351583,0.0148965853804919,0.0165267920898248
"2020-10-29","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.0133712364503904,0.0125959111417669,0.0141465617590139,0.0133712364503904,0.0125959111417669,0.0141465617590139
"2020-10-30","CL","CLTA",330558,0.157142857142857,0.0142857142857143,NA,0.0142857142857143,0.00913909147875939,0.00833034864792283,0.00994783430959595,0.00913909147875939,0.00833034864792283,0.00994783430959595
"2020-10-31","CL","CLTA",330558,0,0,0,0,0.0046664661166632,0.00381413742302113,0.00551879481030527,0.0046664661166632,0.00381413742302113,0.00551879481030527
"2020-11-01","CL","CLTA",330558,0,0,0,0,0.0016557613028819,0.00107399326520458,0.00223752934055922,0.0016557613028819,0.00107399326520458,0.00223752934055922
"2020-11-02","CL","CLTA",330558,0,0,0,0,0.000382454763927695,0.000151964436425128,0.000612945091430262,0.000382454763927695,0.000151964436425128,0.000612945091430262
"2020-11-03","CL","CLTA",330558,0,0,0,0,5.83958309303733e-05,3.73104102384527e-06,0.000113060620836901,5.83958309303733e-05,3.73104102384527e-06,0.000113060620836901
"2020-11-04","CL","CLTA",330558,0,0,0,0,6.29892591762507e-06,-2.32150961999069e-06,1.49193614552408e-05,6.29892591762507e-06,-2.32150961999069e-06,1.49193614552408e-05
"2020-11-05","CL","CLTA",330558,0,0,0,0,5.13395232548723e-07,-4.98849529943852e-07,1.5256399950413e-06,5.13395232548723e-07,-4.98849529943852e-07,1.5256399950413e-06
"2020-11-06","CL","CLTA",330558,0,0,0,0,3.38185994017635e-08,-6.31961106176343e-08,1.30833309421161e-07,3.38185994017635e-08,-6.31961106176343e-08,1.30833309421161e-07
"2020-11-07","CL","CLTA",330558,0,0,0,0,1.9257310835132e-09,-6.16495498212893e-09,1.00164171491553e-08,1.9257310835132e-09,-6.16495498212893e-09,1.00164171491553e-08
"2020-11-08","CL","CLTA",330558,0,0,0,0,1.01388730017108e-10,-5.17298517327953e-10,7.20075977362168e-10,1.01388730017108e-10,-5.17298517327953e-10,7.20075977362168e-10
"2020-11-09","CL","CLTA",330558,0,0,0,0,5.24399787569194e-12,-4.02273296880604e-11,5.07153254394443e-11,5.24399787569194e-12,-4.02273296880604e-11,5.07153254394443e-11
"2020-11-10","CL","CLTA",330558,0,0,0,0,2.71117762244244e-13,-2.94860079466435e-12,3.49083631915284e-12,2.71117762244244e-13,-2.94860079466435e-12,3.49083631915284e-12
"2020-11-11","CL","CLTA",330558,0,0,0,0,1.40127056959173e-14,-2.0485814027656e-13,2.32883551668394e-13,1.40127056959173e-14,-2.0485814027656e-13,2.32883551668394e-13
"2020-11-12","CL","CLTA",330558,0,0,0,0,7.24070627639935e-16,-1.3617136110952e-14,1.50652773662319e-14,7.24070627639935e-16,-1.3617136110952e-14,1.50652773662319e-14
"2020-11-13","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-5.18486006365213e-15,5.62894927350219e-15,2.22044604925031e-16,-5.18486006365213e-15,5.62894927350219e-15
"2020-11-14","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-6.25727832122972e-15,6.70136753107979e-15,2.22044604925031e-16,-6.25727832122972e-15,6.70136753107979e-15
"2020-11-15","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-7.38106377899736e-15,7.82515298884743e-15,2.22044604925031e-16,-7.38106377899736e-15,7.82515298884743e-15
"2020-11-16","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-8.55093380715212e-15,8.99502301700218e-15,2.22044604925031e-16,-8.55093380715212e-15,8.99502301700218e-15
"2020-11-17","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-9.77184329750385e-15,1.02159325073539e-14,2.22044604925031e-16,-9.77184329750385e-15,1.02159325073539e-14
"2020-11-18","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.10471038628951e-14,1.14911930727451e-14,2.22044604925031e-16,-1.10471038628951e-14,1.14911930727451e-14
"2020-11-19","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.23760449421289e-14,1.28201341519789e-14,2.22044604925031e-16,-1.23760449421289e-14,1.28201341519789e-14
"2020-11-20","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.37551699380637e-14,1.41992591479138e-14,2.22044604925031e-16,-1.37551699380637e-14,1.41992591479138e-14
"2020-11-21","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.51795541354524e-14,1.56236433453024e-14,2.22044604925031e-16,-1.51795541354524e-14,1.56236433453024e-14
"2020-11-22","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.66442568972088e-14,1.70883461070589e-14,2.22044604925031e-16,-1.66442568972088e-14,1.70883461070589e-14
"2020-11-23","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.8147207326196e-14,1.85912965360461e-14,2.22044604925031e-16,-1.8147207326196e-14,1.85912965360461e-14
"2020-11-24","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-1.96907815688352e-14,2.01348707786852e-14,2.22044604925031e-16,-1.96907815688352e-14,2.01348707786852e-14
"2020-11-25","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-2.12765190988793e-14,2.17206083087293e-14,2.22044604925031e-16,-2.12765190988793e-14,2.17206083087293e-14
"2020-11-26","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-2.2904139402436e-14,2.33482286122861e-14,2.22044604925031e-16,-2.2904139402436e-14,2.33482286122861e-14
"2020-11-27","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-2.45718138602983e-14,2.50159030701483e-14,2.22044604925031e-16,-2.45718138602983e-14,2.50159030701483e-14
"2020-11-28","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-2.62767731488454e-14,2.67208623586955e-14,2.22044604925031e-16,-2.62767731488454e-14,2.67208623586955e-14
"2020-11-29","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-2.80161216857353e-14,2.84602108955854e-14,2.22044604925031e-16,-2.80161216857353e-14,2.84602108955854e-14
"2020-11-30","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-2.97890068671376e-14,3.02330960769877e-14,2.22044604925031e-16,-2.97890068671376e-14,3.02330960769877e-14
"2020-12-01","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-3.15968958102386e-14,3.20409850200887e-14,2.22044604925031e-16,-3.15968958102386e-14,3.20409850200887e-14
"2020-12-02","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-3.34406143718521e-14,3.38847035817022e-14,2.22044604925031e-16,-3.34406143718521e-14,3.38847035817022e-14
"2020-12-03","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-3.53198895698879e-14,3.5763978779738e-14,2.22044604925031e-16,-3.53198895698879e-14,3.5763978779738e-14
"2020-12-04","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-3.72334616694454e-14,3.76775508792955e-14,2.22044604925031e-16,-3.72334616694454e-14,3.76775508792955e-14
"2020-12-05","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-3.91794457004223e-14,3.96235349102723e-14,2.22044604925031e-16,-3.91794457004223e-14,3.96235349102723e-14
"2020-12-06","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-4.11559169066602e-14,4.16000061165103e-14,2.22044604925031e-16,-4.11559169066602e-14,4.16000061165103e-14
"2020-12-07","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-4.31626215037816e-14,4.36067107136317e-14,2.22044604925031e-16,-4.31626215037816e-14,4.36067107136317e-14
"2020-12-08","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-4.52005629347047e-14,4.56446521445547e-14,2.22044604925031e-16,-4.52005629347047e-14,4.56446521445547e-14
"2020-12-09","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-4.72702178921844e-14,4.77143071020344e-14,2.22044604925031e-16,-4.72702178921844e-14,4.77143071020344e-14
"2020-12-10","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-4.93712996969028e-14,4.98153889067529e-14,2.22044604925031e-16,-4.93712996969028e-14,4.98153889067529e-14
"2020-12-11","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-5.15028305753653e-14,5.19469197852154e-14,2.22044604925031e-16,-5.15028305753653e-14,5.19469197852154e-14
"2020-12-12","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-5.36633991505688e-14,5.41074883604188e-14,2.22044604925031e-16,-5.36633991505688e-14,5.41074883604188e-14
"2020-12-13","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-5.58516555726245e-14,5.62957447824746e-14,2.22044604925031e-16,-5.58516555726245e-14,5.62957447824746e-14
"2020-12-14","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-5.80676649813754e-14,5.85117541912255e-14,2.22044604925031e-16,-5.80676649813754e-14,5.85117541912255e-14
"2020-12-15","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-6.03121443135489e-14,6.07562335233989e-14,2.22044604925031e-16,-6.03121443135489e-14,6.07562335233989e-14
"2020-12-16","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-6.2585371606158e-14,6.30294608160081e-14,2.22044604925031e-16,-6.2585371606158e-14,6.30294608160081e-14
"2020-12-17","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-6.4887050933051e-14,6.53311401429011e-14,2.22044604925031e-16,-6.4887050933051e-14,6.53311401429011e-14
"2020-12-18","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-6.72163737069968e-14,6.76604629168469e-14,2.22044604925031e-16,-6.72163737069968e-14,6.76604629168469e-14
"2020-12-19","CL","CLTA",330558,0,0,0,0,2.22044604925031e-16,-6.95722223823295e-14,7.00163115921796e-14,2.22044604925031e-16,-6.95722223823295e-14,7.00163115921796e-14
