"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"30",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-28,2,"nearFuture",36425,72017,49063.1874226911,76421.5137764718,31498.9358509047,0.355085059067656,115178.753274901,2.2126813124491
"31",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-29,3,"nearFuture",46591,72017,100604.759593798,208770.741967726,48480.5368679991,2.12435143521095,158615,4.40588374087918
"32",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-30,4,"nearFuture",49194,72017,68194.3225331142,160006.438977531,29064.2405109924,0.832507669118069,129740,3.52915918137277
"33",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-31,5,"nearFuture",35051,72017,48579.9201342338,83210.1263860225,28362.0364821963,0.36598279862219,NA,NA
"34",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-11-01,6,"nearFuture",46179,72017,79366.7791820084,181453.402958284,34714.6183815238,1.28445619555399,NA,NA
"35",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-11-02,7,"nearFuture",104314,72017,38590.6839421549,85053.8443877247,17509.3894678584,2.0349665930523,NA,NA
"36",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-28,1,"nearFuture",36425,33151,57180.9244317746,84973.0308662319,38478.7748011431,6.3396226100901,60798.5714088409,7.44458503402454
"37",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-29,2,"nearFuture",46591,33151,64379.7562624948,134860.599412988,30733.6096269722,1.32356817419429,89239.2023015188,3.17322933767452
"38",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-30,3,"nearFuture",49194,33151,72696.4998520649,163828.102579529,32258.0864182067,1.4649691361092,92976.3225741677,2.72906080978861
"39",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-31,4,"nearFuture",35051,33151,33524.7694995659,61136.580510841,18383.5955594495,0.803279210332032,54689.8285842185,10.3362255652012
"40",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-11-01,5,"nearFuture",46179,33151,82458.1682552992,196528.147037841,34597.3318046399,2.78470741882979,101040,4.21100706139001
"41",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-11-02,6,"nearFuture",104314,33151,29347.6539213651,65489.2702086905,13151.5405186776,1.05344555566209,NA,NA
"42",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-11-03,7,"nearFuture",71955,33151,20671.6487387487,42089.1314378982,10152.6699881824,1.32159960983222,NA,NA
"43",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-10-29,1,"nearFuture",46591,36425,22541.9373844932,23519.1294670928,21605.3464800806,2.36563669222321,1786.01295271859,4.40733691155558
"44",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-10-30,2,"nearFuture",49194,36425,21244.1134636765,22261.5803461045,20273.1499669354,2.18888609398815,8605.92604098538,3.17864155030433
"45",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-10-31,3,"nearFuture",35051,36425,5573.46374398833,5861.5372501208,5299.54801616457,21.4538109421818,33745.695957526,0.950002941429366
"46",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-01,4,"nearFuture",46179,36425,12316.973843835,12821.5180698418,11832.2841213753,3.47160407552731,36299.3951597301,1.01287726463574
"47",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-02,5,"nearFuture",104314,36425,10880.66151966,11608.1027443235,10198.8066192214,1.37626623575194,32399.6957788157,1.05929243647903
"48",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-03,6,"nearFuture",71955,36425,6158.01413056142,6635.93199247204,5714.5157718935,1.851871259994,21045.6624276113,1.43285498370267
"49",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-04,7,"nearFuture",0,36425,3632.95701603016,3979.27663969167,3316.77786577447,0.0997380100461337,NA,NA
"50",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-10-30,1,"nearFuture",49194,46591,73026.3244979719,75831.8489094129,70324.5950926714,9.15571436374038,97075.3871134787,18.3946934671856
"51",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-10-31,2,"nearFuture",35051,46591,23022.0459448564,24081.1509912265,22009.52104325,1.04237036863962,5233.28968236159,2.58385704636521
"52",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-01,3,"nearFuture",46179,46591,21692.8315357285,22366.7993316141,21039.1720809318,59.4324475845608,-32320.9280580693,190.533805503727
"53",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-02,4,"nearFuture",104314,46591,4253.73354113784,4560.06711766046,3967.97866613076,1.73345575346272,22374.5993894042,1.41952775512666
"54",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-03,5,"nearFuture",71955,46591,19953.5964521482,21065.6249049687,18900.2706148666,2.05020515477849,29841.0560161749,1.66038258879375
"55",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-04,6,"nearFuture",0,46591,17397.6629690537,18678.9676716419,16204.2507972378,0.373412525352112,39851.0384670511,0.855337693249678
"56",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-05,7,"nearFuture",57309,46591,8690.80399988882,9153.46534460981,8251.52784447487,4.53612576932031,484.46230089078,5.30178556575923
"57",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-10-31,1,"nearFuture",35051,49194,19027.8721590437,19918.3889078017,18177.1688752948,1.13293698931085,-4804.4523389282,2.81803382140353
"58",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-01,2,"nearFuture",46179,49194,26520.3053145922,27314.8893701635,25748.8355324419,6.52029674258293,54470.1918509157,2.74998071249277
"59",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-02,3,"nearFuture",104314,49194,6623.13949947547,7196.75360761615,6095.24505369893,1.77233056057243,-16879.3603525895,2.19871843886776
"60",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-03,4,"nearFuture",71955,49194,30734.4525444812,32485.6537892136,29077.6531492375,1.81101653941865,11734.130011367,2.64579192416797
"61",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-04,5,"nearFuture",0,49194,50057.3874021595,53939.6068039161,46454.5847106168,1.01755066473842,81787.4085734019,1.66254845248891
"62",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-05,6,"nearFuture",57309,49194,20160.9144459466,21137.4035920336,19229.5363773991,4.57770616752628,38821.4963414944,2.27818899029296
"63",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-06,7,"nearFuture",60457,49194,18869.0651481414,19803.6002670619,17978.6308935445,3.69243850201244,33084.8831072629,2.43026874636481
"64",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-01,1,"nearFuture",46179,35051,29730.9310165425,50101.0594890317,17642.9055218667,1.47807952749635,45754.0588574988,0.0381866590998382
"65",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-02,2,"nearFuture",104314,35051,9043.3801781835,19816.1706610536,4127.07008059316,1.37549080779696,21072.3342333271,1.20182010258682
"66",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-03,3,"nearFuture",71955,35051,13686.9666601632,26656.985390564,7027.5409470244,1.57890833888624,43164.5029161749,0.780145704613184
"67",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-04,4,"nearFuture",0,35051,22597.1908422762,41232.5093133486,12384.2337627736,0.644694611897848,24123.4213427103,0.688237749052012
"68",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-05,5,"nearFuture",57309,35051,42938.2280794954,64334.9707661526,28657.6866150805,0.645645247545106,29409.3079452615,1.2534680588321
"69",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-06,6,"nearFuture",60457,35051,44614.0875582989,72418.6661749744,27484.858722065,0.623589405694621,61426.7890301005,0.03817165354886
"70",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-07,7,"nearFuture",86598,35051,44528.8366628238,84276.8037631907,23527.4382274387,0.816132138366152,49695.8969123815,0.715892352356152
"71",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-02,1,"nearFuture",104314,46179,26004.6290167491,27686.5979581245,24424.8401815763,1.34702624893616,42452.6980002065,1.06409739397488
"72",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-03,2,"nearFuture",71955,46179,17790.4197508396,19119.9382109619,16553.3502995113,2.10135708593494,37449.1144362474,1.33868271114269
"73",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-04,3,"nearFuture",0,46179,32543.9399229182,34633.8582449867,30580.1339895423,0.704734617947843,57030.1083871896,1.23497928465222
"74",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-05,4,"nearFuture",57309,46179,46663.3510149245,48907.6719901673,44522.0195387715,0.956482388510243,80525.3771710895,2.08592786783501
"75",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-06,5,"nearFuture",60457,46179,32323.1820961625,33592.9178080375,31101.439499599,1.97043128602515,-3955.98615913671,4.51134515720867
"76",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-07,6,"nearFuture",86598,46179,44363.8103454879,46894.7870220753,41969.4339894097,1.04490931624897,11176.0311634795,1.86600284110578
"77",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-08,7,"nearFuture",38562,46179,13979.7600592917,14859.4015052925,13152.1913076888,3.22728632499423,52699.3397028572,1.85602464237905
"78",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-03,1,"nearFuture",71955,104314,42972.3478047175,62670.0357891402,29465.7989675123,0.895659698828359,121281.718787968,1.52435856443166
"79",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-04,2,"nearFuture",0,104314,60754.6259559028,84831.8579682273,43511.0660481364,0.582420633427156,156025.245777719,1.49572680346093
"80",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-05,3,"nearFuture",57309,104314,74247.4656158269,108727.312308482,50701.9444638964,0.360354549845049,171938.326116351,2.43866240004069
"81",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-06,4,"nearFuture",60457,104314,65412.0996477482,90277.2488915118,47395.5823074405,0.11298309614509,162037,2.31616389624652
"82",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-07,5,"nearFuture",86598,104314,85880.7996802728,135907.134666732,54268.7605901572,0.0404831970922726,172203,4.83207270236893
"83",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-08,6,"nearFuture",38562,104314,52399.7310011689,79115.4711546789,34705.3713884441,0.210453385462928,127366.077079804,1.35059126837896
"84",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-09,7,"nearFuture",20155,104314,44993.6565827095,69242.5780155314,29236.7671843286,0.295139635480631,110716.972640555,1.07608185267741
"85",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-10,8,"nearFuture",21596,104314,55199.8706968998,86456.3812381511,35243.5029238754,0.406246170077777,NA,NA
"86",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-11,9,"nearFuture",35865,104314,109951.508318338,166711.043574757,72516.6966881611,1.08236071114633,NA,NA
"87",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-12,10,"nearFuture",32264,104314,82280.1611720355,128048.955246492,52870.5986664549,0.694186830969345,NA,NA
"88",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-04,1,"nearFuture",0,71955,65856.2562864635,90914.5678574946,47704.637378539,0.915242252596042,94838.908481746,1.31803083149785
"89",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-05,2,"nearFuture",57309,71955,72354.5107526571,96133.3895600056,54457.4080890868,1.02727780633824,126519.091001818,4.72552854001721
"90",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-06,3,"nearFuture",60457,71955,58132.6623082364,81812.9476530254,41306.4988365382,0.202151477784086,116400.695648073,4.86551536295075
"91",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-07,4,"nearFuture",86598,71955,107120.582597355,151263.479556572,75859.8126238747,1.40152855261584,129678,2.94202007765198
"92",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-08,5,"nearFuture",38562,71955,43408.5291040296,65471.6485285258,28780.4025303319,0.145136079534168,95409.9326518814,1.7023907001521
"93",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-09,6,"nearFuture",20155,71955,45823.9035362898,66967.3694928128,31356.0193749069,0.495538678297186,111620.889405728,1.76575076069426
