"","minlag","maxlag","penalty","alpha_in","rmcc","rmth","smth","limitRange","basisdim","firstcutoff","lastcutoff","cutoffinterval","umd","ccfr","nsum","umd_smooth","cutoff","date","lag","predType","y","strawman","fore","fore_low","fore_high","scaled_abs_err","syncFore","scaled_abs_err_sync"
"28",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-25,2020-11-01,7,"nearFuture",10100,13493,3757.95966794632,3909.19642958672,3612.57386787397,1.86915423819173,NA,NA
"29",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-27,1,"nearFuture",29787,15726,42331.4490387855,44089.1307190351,40643.8400689455,0.892144871480931,56544.8243053385,1.90298160183739
"30",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-28,2,"nearFuture",28629,15726,450527.851036823,470339.773964035,431550.457341033,32.69773316315,63521,2.70417732289358
"31",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-29,3,"nearFuture",26106,15726,9772.39588563438,10112.3004659657,9443.9165120717,1.57356494342891,13836.6284853995,1.18202037701527
"32",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-30,4,"nearFuture",22282,15726,144026.454732919,148640.416287654,139555.715605571,18.5699290290343,68909,7.11211104223427
"33",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-10-31,5,"nearFuture",18947,15726,99638.6780363623,104808.902781015,94723.5005558342,25.0517472869638,NA,NA
"34",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-11-01,6,"nearFuture",10100,15726,8608.23581960658,9104.81223279096,8138.74268148887,0.265155382177082,NA,NA
"35",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-26,2020-11-02,7,"nearFuture",8501,15726,1575.78774139545,1651.97388795177,1503.11516667549,0.958506886871424,NA,NA
"36",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-28,1,"nearFuture",28629,29787,335754.130580257,348939.091616609,323067.374536429,265.22031978846,96125,58.2867011586471
"37",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-29,2,"nearFuture",26106,29787,9757.8151267127,10103.7333964099,9423.73994952556,4.44123468319643,24920.9582627305,0.321934728863777
"38",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-30,3,"nearFuture",22282,29787,137061.088984879,141511.048540997,132751.062955191,15.2936827407842,82714,8.05223184436346
"39",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-10-31,4,"nearFuture",18947,29787,75948.8024019382,78824.3061376981,73178.1967888453,5.25846885578227,82970,5.90618081126327
"40",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-11-01,5,"nearFuture",10100,29787,6580.07515409818,6915.62947740652,6260.80231380723,0.178794374243055,35964.7704658704,1.31379948517075
"41",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-11-02,6,"nearFuture",8501,29787,1394.97634789184,1464.06843168479,1329.14484669157,0.333835556317501,NA,NA
"42",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-27,2020-11-03,7,"nearFuture",11843,29787,101956.109603862,109995.059462334,94504.6835409408,5.02190757907047,NA,NA
"43",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-10-29,1,"nearFuture",26106,28629,54350.3771877558,55934.4135793937,52811.199964731,11.1947590870238,-37709,25.2933016150245
"44",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-10-30,2,"nearFuture",22282,28629,499358.6203081,517087.695381375,482237.411377766,75.1656877631848,76424,8.53032928808408
"45",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-10-31,3,"nearFuture",18947,28629,70353.9317437573,73149.35319774,67665.3380437298,5.30953643239493,11179.8837619382,0.802222292631646
"46",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-01,4,"nearFuture",10100,28629,55157.0861149952,57967.5464572196,52482.8862808991,2.43170630431019,38430.5076766754,1.52898201063988
"47",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-02,5,"nearFuture",8501,28629,4770.78238366197,4994.25827009479,4557.30627479692,0.185324802074359,15024.0298841969,0.324077398841057
"48",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-03,6,"nearFuture",11843,28629,18846.0513646263,20024.3827478956,17737.0586903837,0.417195958787625,46347.1170928689,2.05552943469638
"49",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-28,2020-11-04,7,"nearFuture",23976,28629,99466.0923199313,103904.092576008,95217.6500089233,16.2239613805517,NA,NA
"50",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-10-30,1,"nearFuture",22282,26106,605126.913920825,623542.325039461,587255.375051193,152.41760297291,92444,18.3478033424823
"51",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-10-31,2,"nearFuture",18947,26106,49344.362074449,50788.0443321683,47941.7173972994,4.246034651516,65692.5469477364,6.52961963140197
"52",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-01,3,"nearFuture",10100,26106,56975.0885822961,58745.5196841455,55258.0134862024,2.92859481315553,73308.6926966617,3.94906239489645
"53",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-02,4,"nearFuture",8501,26106,9578.65386389845,9838.09025059034,9326.05897154392,0.0612129431319081,17155.0631281377,0.491568482115654
"54",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-03,5,"nearFuture",11843,26106,61097.9910507531,63464.6331239709,58819.6027722398,3.45334018420386,58886.2206465747,3.29826969384256
"55",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-04,6,"nearFuture",23976,26106,165646.973836799,171482.706400019,160009.83724436,66.5121942583508,74761,23.8427229935011
"56",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-29,2020-11-05,7,"nearFuture",0,26106,52405.0578362108,53975.1385001904,50880.6491864197,2.00739515185028,50402.1910774916,1.93067459877273
"57",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-10-31,1,"nearFuture",18947,22282,30493.5036054118,31334.5451786805,29675.0361886829,3.46221997059958,-44056,18.891454267199
"58",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-01,2,"nearFuture",10100,22282,20028.1539006769,20611.6588160793,19461.1676939013,0.814985544234274,-25513,2.9234115906318
"59",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-02,3,"nearFuture",8501,22282,12796.8129291954,13085.9003241097,12514.1119135007,0.311719971619166,-30645,2.84057760664389
"60",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-03,4,"nearFuture",11843,22282,23877.2158119866,24750.9957807578,23034.2827408751,1.15281308658241,-30901,4.09464508055421
"61",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-04,5,"nearFuture",23976,22282,13674.106117705,14012.8500419005,13343.5509235564,6.08140134369159,-30151,31.9521841605949
"62",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-05,6,"nearFuture",0,22282,38731.9257863528,39836.7889935034,37657.7056791448,1.73826073891996,-26373,1.18360111295289
"63",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-06,7,"nearFuture",41156,22282,26759.8424535245,27477.2822529033,26061.1352151391,0.762750744183148,-14538,2.9508318319937
"64",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-07,8,"nearFuture",22380,22282,42467.1897845914,43828.4948972004,41148.1665621994,204.971322241022,NA,NA
"65",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-30,2020-11-08,9,"nearFuture",10554,22282,39241.5004308119,40465.6221925369,38054.409462297,2.44606927254143,NA,NA
"66",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-01,1,"nearFuture",10100,18947,4466.82381673726,4599.87816939477,4337.61814443805,0.636732924451905,-7079.67978867456,1.9418650148901
"67",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-02,2,"nearFuture",8501,18947,14744.1827736572,15348.0136852143,14164.1081459574,0.597662528533363,-15653.1793007919,2.31228980456439
"68",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-03,3,"nearFuture",11843,18947,30063.7550332194,31562.7765152865,28635.9270788387,2.56485853472052,-21343.1767105379,4.6714775768393
"69",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-04,4,"nearFuture",23976,18947,9160.7342610389,9465.73819008721,8865.55813357002,2.9459665412637,-34236,11.5752634695615
"70",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-05,5,"nearFuture",0,18947,8093.14918634711,8365.31499284992,7829.83830357313,0.427146734887843,-33486,1.76735103173234
"71",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-06,6,"nearFuture",41156,18947,2730.25569832979,2855.51594805092,2610.4901229322,1.73018795533072,-29708,3.19077851307169
"72",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-07,7,"nearFuture",22380,18947,21489.6816175033,22246.3250247627,20758.773213446,0.259341212419868,25617.9788526698,0.943192208484314
"73",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-08,8,"nearFuture",10554,18947,9968.39402555258,10380.1344932359,9572.98573669011,0.0697731412340812,NA,NA
"74",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-10-31,2020-11-09,9,"nearFuture",10917,18947,4712.35110753496,4915.35158133653,4517.73440683319,0.77268354815596,NA,NA
"75",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-02,1,"nearFuture",8501,10100,20118.6539952193,20970.7390924606,19301.1909019874,7.26557472667523,25751.830178482,10.7885116746051
"76",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-03,2,"nearFuture",11843,10100,32295.090683459,33949.0494265261,30721.7109129987,11.7338443326019,22366.9367827821,6.03782947604375
"77",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-04,3,"nearFuture",23976,10100,11042.1271531549,11431.4067360835,10666.1039084167,0.932103837266717,-35832.9614291411,4.31024513006853
"78",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-05,4,"nearFuture",0,10100,10039.8722209982,10396.9228197236,9695.08343591336,0.994046754455858,-35017.2138939969,3.46705088025048
"79",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-06,5,"nearFuture",41156,10100,2512.05426966909,2655.75132836099,2376.13235334697,1.24433107061716,6031.97911557091,1.13098985327467
"80",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-07,6,"nearFuture",22380,10100,46607.9187382336,48182.4236998062,45084.8654406426,1.97295755181276,48099.6829186271,2.09443671958735
"81",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-08,7,"nearFuture",10554,10100,10662.3905806882,11164.1394116097,10183.1917986373,0.238745771915056,17004.4309127419,14.2079975738631
"82",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-09,8,"nearFuture",10917,10100,7127.83798105829,7440.64456977076,6828.18186083337,4.63789720233025,NA,NA
"83",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-01,2020-11-10,9,"nearFuture",23973,10100,10037.4956801436,10437.2912493035,9653.01409363508,1.00450546520954,NA,NA
"84",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-03,1,"nearFuture",11843,8501,15451.4006847281,16189.8524947454,14746.6311504384,1.07971295142082,3833.74668950882,2.39654497549211
"85",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-04,2,"nearFuture",23976,8501,4821.84662773143,4984.47759287541,4664.52190187347,1.2377481984511,-1421.33614592575,1.64118488816055
"86",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-05,3,"nearFuture",0,8501,12358.1015892632,12704.9253576189,12020.7455448737,1.45372327818016,8062.28866006777,0.94839297248787
"87",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-06,4,"nearFuture",41156,8501,4606.17564665503,4761.38057228996,4456.02987740881,1.11927191401702,3528.52178275658,1.15227310415223
"88",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-07,5,"nearFuture",22380,8501,12335.8190342329,12653.7237415324,12025.9011776809,0.723696301249613,16066.0366505709,0.454929270766923
"89",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-08,6,"nearFuture",10554,8501,17042.7665033056,17716.4374188153,16394.7120529843,3.1606266440063,24148.7901554137,6.62191434427268
"90",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-09,7,"nearFuture",10917,8501,7918.30314989642,8124.33885799062,7717.49257011751,1.24118247055563,14843.515408501,1.62521333066049
"91",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-10,8,"nearFuture",23973,8501,8250.98291458764,8502.09250554562,8007.28985392853,1.01615932551682,NA,NA
"92",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-02,2020-11-11,9,"nearFuture",48655,8501,12236.8999953752,12593.1140547906,11890.7619549312,0.906960701392585,NA,NA
"93",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-04,1,"nearFuture",23976,11843,14475.1206823928,14888.7330136626,14072.9985941424,0.783061016799154,10866.7199976647,1.0804648480388
"94",7,60,FALSE,0.5,FALSE,0.9,FALSE,TRUE,NA,2020-10-22,2020-11-22,1,FALSE,FALSE,FALSE,FALSE,2020-11-03,2020-11-05,2,"nearFuture",0,11843,10966.9578271446,11255.0691784711,10686.2216548993,0.926028694268223,-9485.1328563144,0.800906261548045
