"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-10-13","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00741346694041805,0.0099115838497193
"2020-10-14","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00738530999476711,0.00985161983141797
"2020-10-15","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00736503567493147,0.00990860702038388
"2020-10-16","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00734375941176211,0.00981940099905505
"2020-10-17","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00734833956147732,0.00979846345949958
"2020-10-18","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00735285245539283,0.00981198071518674
"2020-10-19","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00738843882278431,0.00984675326330463
"2020-10-20","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.0073914242001452,0.00983680112282492
"2020-10-21","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00740503809462958,0.00984883101788552
"2020-10-22","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00740919265441756,0.00986703756868
"2020-10-23","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00740624711500961,0.00987596824258186
"2020-10-24","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00740788954779139,0.00986935945256568
"2020-10-25","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00738968472157013,0.00985490635113432
"2020-10-26","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00937481130061333,0.0097397175567568
"2020-10-27","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00989042068980003,0.00969860615322235
"2020-10-28","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.0100356888762438,0.00968782938113148
"2020-10-29","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.0100358567468364,0.0096827019102362
"2020-10-30","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00987867625828467,0.00968475612557454
"2020-10-31","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00969721122900033,0.00969825292454982
"2020-11-01","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00963647974203278,0.0097104818930558
"2020-11-02","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00967155291434462,0.00971192313423148
"2020-11-03","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00969746497885693,0.00970948075391145
"2020-11-04","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00966838331122192,0.00971045311803611
"2020-11-05","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00963061090684594,0.00971471881259841
"2020-11-06","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00964810540569583,0.00971705823782055
"2020-11-07","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00970159328620944,0.00971491312577574
"2020-11-08","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00971526561572696,0.00971073969083679
"2020-11-09","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00968400561754815,0.00970849481340073
"2020-11-10","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.0096742636768743,0.00970870792604748
"2020-11-11","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.0096882051336311,0.00970916372485814
"2020-11-12","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00970978658908379,0.00970846703468828
"2020-11-13","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00971687825003569,0.00970697344319423
"2020-11-14","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00970797294830146,0.00970603145191217
"2020-11-15","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00969494153082061,0.00970639393174722
"2020-11-16","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00969295596346232,0.00970736157551532
"2020-11-17","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00971837687127598,0.00970832502758475
"2020-11-18","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.0097292849849576,0.00970879218953283
"2020-11-19","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00972566597717026,0.00970869505102812
"2020-11-20","FR","FR35",1015470,0.058252427184466,0.00970873786407767,0,0.00970873786407767,0.00971650049809019,0.0097085105659609
"2020-11-21","FR","FR35",1015470,0.0594059405940594,0.0099009900990099,0,0.0099009900990099,0.00984968525986175,0.00984381122529264
"2020-11-22","FR","FR35",1015470,0.0594059405940594,0.0099009900990099,0,0.0099009900990099,0.00990707620196925,0.009905440463379
"2020-11-23","FR","FR35",1015470,0.0594059405940594,0.0099009900990099,0,0.0099009900990099,0.00993218698090224,0.00992692834946618
"2020-11-24","FR","FR35",1015470,0.0594059405940594,0.0099009900990099,0,0.0099009900990099,0.00994403065614004,0.00993263123694309
