"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-07-25","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999474762,0.0297029702821061
"2020-07-26","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000015716,0.0297029703014078
"2020-07-27","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000003614,0.029702970298044
"2020-07-28","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000605,0.029702970297165
"2020-07-29","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000455,0.0297029702971357
"2020-07-30","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000038,0.0297029702970666
"2020-07-31","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000398,0.0297029702971482
"2020-08-01","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000809,0.0297029702972762
"2020-08-02","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000002634,0.0297029702977961
"2020-08-03","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999946412,0.0297029702954535
"2020-08-04","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999974854,0.0297029702962316
"2020-08-05","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.009999999999494,0.0297029702955392
"2020-08-06","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000081,0.0297029702971133
"2020-08-07","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000061,0.0297029702970074
"2020-08-08","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000505,0.0297029702971929
"2020-08-09","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999995962,0.0297029702969212
"2020-08-10","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999998179,0.0297029702969583
"2020-08-11","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000002874,0.0297029702979541
"2020-08-12","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999913707,0.0297029702941602
"2020-08-13","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999568093,0.0297029702837273
"2020-08-14","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999532204,0.0297029702829471
"2020-08-15","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999824473,0.029702970291835
"2020-08-16","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999996109,0.0297029702969222
"2020-08-17","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999997804,0.0297029702969653
"2020-08-18","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000131,0.0297029702970637
"2020-08-19","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000104,0.0297029702970642
"2020-08-20","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000033,0.0297029702970387
"2020-08-21","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999993807,0.0297029702968498
"2020-08-22","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999993589,0.0297029702968405
"2020-08-23","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0099999999999369,0.0297029702968449
"2020-08-24","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999994985,0.0297029702968892
"2020-08-25","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999999724,0.0297029702970316
"2020-08-26","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000344,0.0297029702971297
"2020-08-27","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999999691,0.0297029702970119
"2020-08-28","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0099999999999875,0.0297029702969998
"2020-08-29","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000000122,0.0297029702970588
"2020-08-30","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.010000000000008,0.0297029702970667
"2020-08-31","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999855255,0.0297029702919276
"2020-09-01","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999998865975,0.029702970261886
"2020-09-02","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.00999999999413968,0.0297029702818046
"2020-09-03","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000223381,0.0297029703675483
"2020-09-04","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000553498,0.0297029704652633
"2020-09-05","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000810675,0.0297029705401577
"2020-09-06","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000944494,0.0297029705781732
"2020-09-07","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000955203,0.0297029705799729
"2020-09-08","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000868094,0.0297029705533108
"2020-09-09","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000746874,0.0297029705170479
"2020-09-10","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000605821,0.0297029704752679
"2020-09-11","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000468847,0.0297029704348822
"2020-09-12","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000348602,0.0297029703995063
"2020-09-13","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000250443,0.0297029703706536
"2020-09-14","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000174369,0.029702970348295
"2020-09-15","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000117631,0.0297029703316141
"2020-09-16","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000076612,0.0297029703195494
"2020-09-17","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000047937,0.0297029703111116
"2020-09-18","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000028573,0.0297029703054121
"2020-09-19","BR","BRAM",3938336,0.102310231023102,0.01,0.0033003300330033,0.0297029702970297,0.0100000000016024,0.0297029703017183
"2020-09-20","BR","BRAM",3938336,0.1,0.01,0,0.03,0.0100000000008325,0.0298896865799115
"2020-09-21","BR","BRAM",3938336,0.1,0,0,0,0.00303958718016867,0.00912501349324472
"2020-09-22","BR","BRAM",3938336,0.1,0,0,0,0.000300018936407032,0.000907248297838462
"2020-09-23","BR","BRAM",3938336,0.1,0,0,0,7.04688114742078e-08,2.14062206034443e-07
"2020-09-24","BR","BRAM",3938336,0.1,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-09-25","BR","BRAM",3938336,0.1,0,0,0,1.44869374397699e-05,4.42297230646698e-05
"2020-09-26","BR","BRAM",3938336,0.1,0,0,0,3.65703760036053e-08,1.1349757207019e-07
"2020-09-27","BR","BRAM",3938336,0.1,0,0,0,1.19292545397537e-14,3.79373189423542e-14
"2020-09-28","BR","BRAM",3938336,0.1,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-09-29","BR","BRAM",3938336,0.1,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-09-30","BR","BRAM",3938336,0.1,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-01","BR","BRAM",3938336,0,0,0,0,5.30695331366388e-12,1.68832687270405e-11
"2020-10-02","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-03","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-04","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-05","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-06","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-07","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-08","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-09","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-10","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-11","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-12","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-13","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-14","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-15","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-16","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-17","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-18","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-19","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-20","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-21","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-22","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-23","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-24","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-25","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-26","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-27","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-28","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-29","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-30","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-31","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-01","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-02","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-03","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-04","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-05","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-06","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-07","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-08","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-09","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-10","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-11","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-12","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-13","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-14","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-15","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-16","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-17","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-18","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-19","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-20","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-21","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-22","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-23","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-24","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-25","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-26","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-27","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-28","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-29","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-30","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-01","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-02","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-03","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-04","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-05","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-06","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-07","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-08","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-09","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-10","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-11","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-12","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-13","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-14","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-15","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-16","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-17","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-18","BR","BRAM",3938336,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
