"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-08-03","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666670339391,0.0148148148501086
"2020-08-04","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666631765165,0.0148148148807697
"2020-08-05","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666614599422,0.0148148146687349
"2020-08-06","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666632233694,0.0148148146204133
"2020-08-07","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666660661566,0.0148148147760498
"2020-08-08","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666645328,0.0148148148201085
"2020-08-09","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.01666666667618,0.0148148148099193
"2020-08-10","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666516435,0.0148148148224952
"2020-08-11","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666511506,0.0148148148205182
"2020-08-12","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666603882,0.0148148148193202
"2020-08-13","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666731027,0.0148148148201484
"2020-08-14","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666635477,0.0148148148173232
"2020-08-15","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666684633,0.0148148148123617
"2020-08-16","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666832313,0.0148148148153586
"2020-08-17","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666669469295,0.0148148148150439
"2020-08-18","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666674907931,0.0148148148158154
"2020-08-19","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666679694214,0.0148148148621199
"2020-08-20","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666681296134,0.0148148149455988
"2020-08-21","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666679528802,0.0148148150060724
"2020-08-22","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666675646271,0.014814815007942
"2020-08-23","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666671379478,0.0148148149597058
"2020-08-24","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666668261094,0.0148148148911372
"2020-08-25","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666893898,0.0148148148311171
"2020-08-26","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666666923,0.0148148147959277
"2020-08-27","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666662885,0.0148148147871568
"2020-08-28","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666675271,0.014814814795421
"2020-08-29","BR","BRPA",8175113,0.134862385321101,0.0166666666666667,0.00677966101694915,0.0148148148148148,0.0166666666665224,0.014814814807515
"2020-08-30","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0115198784483223,0.009623764065713
"2020-08-31","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0111857229943929,0.00768748101997527
"2020-09-01","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0100074712028362,0.00805970569263949
"2020-09-02","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.00940291351782206,0.00855940294787362
"2020-09-03","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.00920795702305603,0.00748077878865165
"2020-09-04","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.00933779604518135,0.00897930504979276
"2020-09-05","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.00991119324342552,0.00831023849100192
"2020-09-06","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.010414720058968,0.00877512329040886
"2020-09-07","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0103970420763074,0.00847380179562347
"2020-09-08","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0102933549611948,0.00837663029599238
"2020-09-09","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0106288076859136,0.00885241324679622
"2020-09-10","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0105530180976343,0.00883014474167178
"2020-09-11","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0103865603852555,0.00865700682255043
"2020-09-12","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0102410078175982,0.00851465056816118
"2020-09-13","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.010176924946299,0.00860694434191952
"2020-09-14","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0101990273102959,0.008455245069327
"2020-09-15","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0102424225272725,0.0085384883854092
"2020-09-16","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0102708034524188,0.0085489519579993
"2020-09-17","BR","BRPA",8175113,0.1,0.0103448275862069,0.00677966101694915,0.00862068965517241,0.0103205762977525,0.0086003197816619
"2020-09-18","BR","BRPA",8175113,0.13448275862069,0.0214285714285714,0.00689655172413793,0.0107142857142857,0.0205823126314796,0.0100818127573946
"2020-09-19","BR","BRPA",8175113,0.132142857142857,0.0214285714285714,0,0.0107142857142857,0.0221656389655881,0.0107927329468993
"2020-09-20","BR","BRPA",8175113,0.132142857142857,0.0214285714285714,0,0.0107142857142857,0.022378476729237,0.011068109919509
"2020-09-21","BR","BRPA",8175113,0.15,0.01,0,0.01,0.0117964852098081,0.010157966219218
"2020-09-22","BR","BRPA",8175113,0.15,0.01,0,0.01,0.00600095388442295,0.00981457332841593
"2020-09-23","BR","BRPA",8175113,0.15,0.01,0,0.01,0.0055395176179495,0.010148228330831
"2020-09-24","BR","BRPA",8175113,0.15,0.01,0,0.01,0.00830760653216309,0.00995793271270602
"2020-09-25","BR","BRPA",8175113,0.15,0.01,0,0.01,0.0101883471676943,0.00986311560724792
"2020-09-26","BR","BRPA",8175113,0.15,0.01,0,0.01,0.0112354733158571,0.00999269425461439
"2020-09-27","BR","BRPA",8175113,0.15,0.01,0,0.01,0.00821238663659661,0.0100084437350388
"2020-09-28","BR","BRPA",8175113,0.15,0.01,0,0.01,0.00857253892885885,0.00981967842801361
"2020-09-29","BR","BRPA",8175113,0.15,0.01,0,0.01,0.00905565680251961,0.00986906521816154
"2020-09-30","BR","BRPA",8175113,0.15,0.01,0,0.01,0.0101666161341474,0.00992051425055235
"2020-10-01","BR","BRPA",8175113,0.15,0.01,0,0.01,0.0097585593333734,0.0100045091385843
"2020-10-02","BR","BRPA",8175113,0,0,0,0,0.00298589998460122,0.00367772835901353
"2020-10-03","BR","BRPA",8175113,0,0,0,0,0.00464322989632408,0.000870208253952676
"2020-10-04","BR","BRPA",8175113,0,0,0,0,0.0035391564863609,3.52959899122895e-05
"2020-10-05","BR","BRPA",8175113,0,0,0,0,0.00261108865947371,3.51706841309438e-09
"2020-10-06","BR","BRPA",8175113,0,0,0,0,0.000608528061065366,2.22044604925031e-16
"2020-10-07","BR","BRPA",8175113,0,0,0,0,5.61319893201821e-05,2.22044604925031e-16
"2020-10-08","BR","BRPA",8175113,0,0,0,0,3.17907392503659e-07,2.71672488621875e-06
"2020-10-09","BR","BRPA",8175113,0,0,0,0,7.34941614605773e-12,6.63520430880018e-09
"2020-10-10","BR","BRPA",8175113,0,0,0,0,0.000684480345619897,3.41607055988191e-14
"2020-10-11","BR","BRPA",8175113,0,0,0,0,0.00053972211165108,2.22044604925031e-16
"2020-10-12","BR","BRPA",8175113,0,0,0,0,0.000364379612069863,2.22044604925031e-16
"2020-10-13","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-14","BR","BRPA",8175113,0,0,0,0,3.96896029078213e-07,2.22044604925031e-16
"2020-10-15","BR","BRPA",8175113,0,0,0,0,8.19895135352051e-11,4.77480006560046e-10
"2020-10-16","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.66678891215577e-14
"2020-10-17","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-18","BR","BRPA",8175113,0,0,0,0,7.65306342864383e-05,2.22044604925031e-16
"2020-10-19","BR","BRPA",8175113,0,0,0,0,5.69989097577345e-05,2.22044604925031e-16
"2020-10-20","BR","BRPA",8175113,0,0,0,0,2.81841075389243e-05,2.22044604925031e-16
"2020-10-21","BR","BRPA",8175113,0,0,0,0,7.69574466862241e-07,2.22044604925031e-16
"2020-10-22","BR","BRPA",8175113,0,0,0,0,1.71819464569846e-09,2.22044604925031e-16
"2020-10-23","BR","BRPA",8175113,0,0,0,0,1.67459678484196e-14,8.57038564008455e-15
"2020-10-24","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-25","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-26","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-27","BR","BRPA",8175113,0,0,0,0,6.0192369416392e-06,2.22044604925031e-16
"2020-10-28","BR","BRPA",8175113,0,0,0,0,3.95346352657752e-06,2.22044604925031e-16
"2020-10-29","BR","BRPA",8175113,0,0,0,0,1.25355291814504e-06,2.22044604925031e-16
"2020-10-30","BR","BRPA",8175113,0,0,0,0,1.03605621377074e-08,2.22044604925031e-16
"2020-10-31","BR","BRPA",8175113,0,0,0,0,3.20240449886225e-12,2.22044604925031e-16
"2020-11-01","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-02","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-03","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-04","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-05","BR","BRPA",8175113,0,0,0,0,3.28033010413648e-07,2.22044604925031e-16
"2020-11-06","BR","BRPA",8175113,0,0,0,0,3.50381892013748e-07,2.22044604925031e-16
"2020-11-07","BR","BRPA",8175113,0,0,0,0,2.05708436198794e-07,2.22044604925031e-16
"2020-11-08","BR","BRPA",8175113,0,0,0,0,5.19845861128338e-08,2.22044604925031e-16
"2020-11-09","BR","BRPA",8175113,0,0,0,0,1.61739416936739e-10,2.22044604925031e-16
"2020-11-10","BR","BRPA",8175113,0,0,0,0,1.01438987482431e-14,2.22044604925031e-16
"2020-11-11","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-12","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-13","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-14","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-15","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-16","BR","BRPA",8175113,0,0,0,0,2.03986968572716e-08,2.22044604925031e-16
"2020-11-17","BR","BRPA",8175113,0,0,0,0,1.7455603730145e-08,2.22044604925031e-16
"2020-11-18","BR","BRPA",8175113,0,0,0,0,9.35630002336942e-09,2.22044604925031e-16
"2020-11-19","BR","BRPA",8175113,0,0,0,0,2.39914467423459e-09,2.22044604925031e-16
"2020-11-20","BR","BRPA",8175113,0,0,0,0,1.39494366384213e-11,2.22044604925031e-16
"2020-11-21","BR","BRPA",8175113,0,0,0,0,7.99257042539601e-16,2.22044604925031e-16
"2020-11-22","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-23","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-24","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-25","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-26","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-27","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-28","BR","BRPA",8175113,0,0,0,0,6.78005809555181e-10,2.22044604925031e-16
"2020-11-29","BR","BRPA",8175113,0,0,0,0,6.53954368315562e-10,2.22044604925031e-16
"2020-11-30","BR","BRPA",8175113,0,0,0,0,3.91594997932217e-10,2.22044604925031e-16
"2020-12-01","BR","BRPA",8175113,0,0,0,0,1.33264761422295e-10,2.22044604925031e-16
"2020-12-02","BR","BRPA",8175113,0,0,0,0,1.11776956057704e-11,2.22044604925031e-16
"2020-12-03","BR","BRPA",8175113,0,0,0,0,1.73740560760054e-14,2.22044604925031e-16
"2020-12-04","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-05","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-06","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-07","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-08","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-09","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-10","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-11","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-12","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-13","BR","BRPA",8175113,0,0,0,0,1.48902649289038e-12,2.22044604925031e-16
"2020-12-14","BR","BRPA",8175113,0,0,0,0,1.79591742043681e-12,2.22044604925031e-16
"2020-12-15","BR","BRPA",8175113,0,0,0,0,8.37822370238251e-13,2.22044604925031e-16
"2020-12-16","BR","BRPA",8175113,0,0,0,0,1.62663217143552e-13,2.22044604925031e-16
"2020-12-17","BR","BRPA",8175113,0,0,0,0,7.89678628373817e-15,2.22044604925031e-16
"2020-12-18","BR","BRPA",8175113,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
