"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth"
"2020-10-05","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0805285135975554,0.0373306013875411
"2020-10-06","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0791620451139238,0.0367812711390844
"2020-10-07","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0776786117333493,0.0362515598280725
"2020-10-08","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0761406643088298,0.0357404348788505
"2020-10-09","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0745477545587317,0.0352469349278776
"2020-10-10","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0729028639721097,0.0347701637888021
"2020-10-11","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0712681459407002,0.034309285021029
"2020-10-12","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0701936280606631,0.0338635170325272
"2020-10-13","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0695000705098227,0.0334321286565578
"2020-10-14","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0687881116413632,0.0330144351496667
"2020-10-15","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0680313704292547,0.032609794564866
"2020-10-16","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0672067599755679,0.0322176044595976
"2020-10-17","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0662833625933441,0.0318372989029742
"2020-10-18","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0652726900259559,0.0314683457510251
"2020-10-19","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0642256478581304,0.0311102441623691
"2020-10-20","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0631525026628283,0.0307625223299061
"2020-10-21","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.062058432681433,0.030424735406942
"2020-10-22","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0609520106001279,0.0300964636085685
"2020-10-23","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0603966383645471,0.0297773104712609
"2020-10-24","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0599720322186888,0.0294669012555233
"2020-10-25","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0594623795515019,0.0291648814780489
"2020-10-26","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0589741291687626,0.0288709155613073
"2020-10-27","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0583822830849235,0.0285846855897429
"2020-10-28","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0578088545278057,0.0283058901628946
"2020-10-29","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0571923651127647,0.0280342433367347
"2020-10-30","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0564915500614931,0.0277694736454142
"2020-10-31","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0557991435758607,0.0275113231963768
"2020-11-01","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.055081166091625,0.0272595468325008
"2020-11-02","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0543602584329998,0.0270139113555486
"2020-11-03","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0536026246140177,0.0267741948057519
"2020-11-04","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0531425545663759,0.0265401857928551
"2020-11-05","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0528290598432246,0.0263116828743793
"2020-11-06","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0525244657950749,0.0260884939772635
"2020-11-07","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.052168505102016,0.0258704358593918
"2020-11-08","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0518357518797984,0.0256573336078353
"2020-11-09","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0514778231985828,0.0254490201709206
"2020-11-10","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0510961323474949,0.0252453359214927
"2020-11-11","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0506719290278985,0.0250461282489755
"2020-11-12","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0502242873834759,0.0248512511857605
"2020-11-13","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0497571990008877,0.0246605650210929
"2020-11-14","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0492665889410121,0.0244739360089839
"2020-11-15","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0487510374466071,0.0242912360289386
"2020-11-16","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0482137141676657,0.024112342298773
"2020-11-17","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.047695609266886,0.0239371370990751
"2020-11-18","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0473693512829855,0.02376550750459
"2020-11-19","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.047131219229623,0.0235973451846263
"2020-11-20","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0469248883100191,0.0234325461110841
"2020-11-21","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0466964698904586,0.0232710103855914
"2020-11-22","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0463742032971307,0.0230804261410758
"2020-11-23","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0460438961771502,0.0228935425618455
"2020-11-24","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.045700531004516,0.0227102528978271
"2020-11-25","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0453178281401952,0.0225304544656486
"2020-11-26","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0449145189582107,0.0223540484570001
"2020-11-27","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0444615940117324,0.0221809397570265
"2020-11-28","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0440256242669339,0.0220110368510725
"2020-11-29","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0436336337103382,0.0218442513477307
"2020-11-30","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0432216325635609,0.0216804983085493
"2020-12-01","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0427602415115174,0.0215196957758288
"2020-12-02","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0421337911984453,0.0213617647164028
"2020-12-03","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0417880956288216,0.0212066288977996
"2020-12-04","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0383536870522513,0.0210542148477222
"2020-12-05","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0380327922934176,0.0209044513855214
"2020-12-06","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0377185747406822,0.0207572700516638
"2020-12-07","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0374108801340391,0.0206126046396942
"2020-12-08","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0371094475475379,0.0204703911854913
"2020-12-09","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0368138563008499,0.0203305678728452
"2020-12-10","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0365242600480315,0.0201930749485197
"2020-12-11","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0362402335726379,0.0200578546362728
"2020-12-12","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0359615652075928,0.0199248509976512
"2020-12-13","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0356880500285825,0.0197940100746712
"2020-12-14","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0354194894414724,0.0196652794889225
"2020-12-15","ES","ESMC",1493898,0.00766283524904215,0,0.00383141762452107,0,0.0351556901935824,0.0195386085931411
"2020-12-16","ES","ESMC",1493898,0.00716845878136201,0,0.003584229390681,0,0.0348913132816628,0.0194119865343256
"2020-12-17","ES","ESMC",1493898,0.00716845878136201,0,0.003584229390681,0,0.0346314178860069,0.0192873585238537
