"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-11-03","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112816815743673,0.000478766195383505,0.0355572425616854
"2020-11-04","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112635991740912,0.000483034621097071,0.0356049017384145
"2020-11-05","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112459981082545,0.000483358665063549,0.0356501801833515
"2020-11-06","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112294615920841,0.000482849599986727,0.0355273503220536
"2020-11-07","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112155368705075,0.000482645795511028,0.035508359461815
"2020-11-08","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112070978940903,0.000482377723899439,0.0355125035898098
"2020-11-09","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0112019402322667,0.000482205655977887,0.0355339665793343
"2020-11-10","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0111585024564985,0.000482367159808042,0.0355660964601297
"2020-11-11","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0111421783428394,0.000482453652534487,0.0356030293301625
"2020-11-12","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0111261922603412,0.000482413446973448,0.0356394246985319
"2020-11-13","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0111109425920406,0.000482389011432528,0.0356707871950655
"2020-11-14","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0110981777104002,0.000482389609147251,0.0356941455455155
"2020-11-15","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0110895568364786,0.000482389875393307,0.0355925960409591
"2020-11-16","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.011077650052383,0.000482394058365165,0.0356016890986541
"2020-11-17","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0110664445576111,0.000482398084483967,0.0356044710819898
"2020-11-18","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0110551222573207,0.000482401992550702,0.0356040733513446
"2020-11-19","ES","ESCM",2032863,0.0616537997510442,0.000518817627973556,0.00956159070479506,0.00614469667157412,0.0110352521804405,0.000510643677214401,0.0190259410879774
"2020-11-20","ES","ESCM",2032863,0.0616537997510442,0.000518817627973556,0.00956159070479506,0.00614469667157412,0.0110356860273538,0.000522513618481894,0.0101773638120897
"2020-11-21","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110353104031404,0.000603138350612369,0.00471180508181378
"2020-11-22","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110348218245495,0.000625700770914606,0.00141428156201136
"2020-11-23","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110342424189741,0.00062284829413486,9.79149347850894e-05
"2020-11-24","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.011032505655638,0.000615997092107149,8.7396180103673e-08
"2020-11-25","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110306848054547,0.000610933416051083,0.00291588168801005
"2020-11-26","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110291931133977,0.0006099681060658,0.00622390545586304
"2020-11-27","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110281297462514,0.000611850106056238,0.00800717504430865
"2020-11-28","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110276135907396,0.000614435652502472,0.0088351509980669
"2020-11-29","ES","ESCM",2032863,0.0657993923152283,0.000614671359714258,0.00955774634969597,0.00716131620423144,0.0110275609892807,0.000615942275379173,0.00914386009042867
"2020-11-30","ES","ESCM",2032863,0.066352093931875,0.000613531130022825,0.00955168366736659,0.00714947884244113,0.0110272366240046,0.0006153682204064,1.60100668824478e-06
"2020-12-01","ES","ESCM",2032863,0.0676345851851949,0.000637205899559939,0.00967724371512838,0.0073939626563167,0.0110112034473272,0.00063224632532603,0.00287852839881057
"2020-12-02","ES","ESCM",2032863,0.0676345851851949,0.000637205899559939,0.00967724371512838,0.0073939626563167,0.0110127652384372,0.000638584099393692,0.00368268819133349
"2020-12-03","ES","ESCM",2032863,0.0676345851851949,0.000637205899559939,0.00967724371512838,0.0073939626563167,0.0110141364264799,0.000639163450702813,0.00574973809318084
"2020-12-04","ES","ESCM",2032863,0.0676345851851949,0.000637205899559939,0.00967724371512838,0.0073939626563167,0.0110147721675049,0.000637938271207431,0.00791306357137771
"2020-12-05","ES","ESCM",2032863,0.0676345851851949,0.000637205899559939,0.00967724371512838,0.0073939626563167,0.0110148810229768,0.000637008775268901,0.00737724300498453
"2020-12-06","ES","ESCM",2032863,0.0641516283101459,0.000534592154351299,0.00966283948674341,0.00631493897516055,0.0110139582222215,0.000552332877780124,0.005964538808645
"2020-12-07","ES","ESCM",2032863,0.0641516283101459,0.000534592154351299,0.00966283948674341,0.00631493897516055,0.0110128123505352,0.000526445018425238,0.00470660718541038
"2020-12-08","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.0110114865454276,0.000520832801992922,0.00405662997581028
"2020-12-09","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.0110098667979533,0.000525764282665396,0.00404688670352463
"2020-12-10","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.0110083100751341,0.000531491297172923,0.00468893169310542
"2020-12-11","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.0110070593261958,0.000537668385657539,0.00559213107961263
"2020-12-12","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.0110060863167742,0.00054011743834331,0.0074420244536354
"2020-12-13","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.0110056821435653,0.000539345107148854,0.0074067968317283
"2020-12-14","ES","ESCM",2032863,0.0646862204644972,0.000534592154351299,0.00966283948674341,0.00684953112951185,0.011005632895091,0.000536684021236789,0.00678301662050153
"2020-12-15","ES","ESCM",2032863,0.0645894011576194,0.000581252234871021,0.00937941437074982,0.00739303406475762,0.0109934664764934,0.000568720405514608,0.0072497358933389
"2020-12-16","ES","ESCM",2032863,0.0754320008709918,0.000598577500795856,0.0141596501457559,0.00689516069959741,0.0111810044007996,0.000594441567428721,0.00733889980405234
"2020-12-17","ES","ESCM",2032863,0.0735452653706423,0.000601181157332313,0.0134715598222921,0.00682033984275451,0.0113547547904934,0.000606407208472921,0.00738481383179122
