"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth"
"2020-11-30","GB","GBENG",56286961,0.0903426791277259,0.0186915887850467,0,0.0218068535825545,0.0930975720687949,0.0183262504908057
"2020-12-01","GB","GBENG",56286961,0.0903426791277259,0.0186915887850467,0,0.0218068535825545,0.0930852078700101,0.0185034341510675
"2020-12-02","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0932335497884135,0.0171733279276816
"2020-12-03","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0933216381279061,0.0166203903989306
"2020-12-04","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0933477673161295,0.0164654760681141
"2020-12-05","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0933037306900325,0.0165636290625387
"2020-12-06","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0932556015197252,0.016752961182838
"2020-12-07","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0932061256853575,0.0169297691004205
"2020-12-08","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0949011619159679,0.0170343181432856
"2020-12-09","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0941428408179406,0.0170427141399106
"2020-12-10","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0937753317936918,0.0169667034478368
"2020-12-11","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0936757158908774,0.0168352164397429
"2020-12-12","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0937395873876789,0.0166872167830649
"2020-12-13","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0938128681924667,0.0165453961762653
"2020-12-14","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0938865190587706,0.0164286756300164
"2020-12-15","GB","GBENG",56286961,0.0941828254847645,0.0166204986149584,0.00277008310249307,0.0193905817174515,0.0939485317555973,0.0163491494021433
"2020-12-16","GB","GBENG",56286961,0.0952380952380952,0.0168067226890756,0.00280112044817927,0.0196078431372549,0.0942393201686187,0.0164106357943692
"2020-12-17","GB","GBENG",56286961,0.111363636363636,0.0181818181818182,0.00909090909090909,0.0204545454545455,0.102811744979397,0.0174803432779676
