,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c6_stay.at.home.requirements,c7_restrictions.on.internal.movement,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_icu_patients,owid_icu_patients_per_million,owid_hosp_patients,owid_hosp_patients_per_million,owid_weekly_hosp_admissions,owid_weekly_hosp_admissions_per_million,owid_new_tests,owid_total_tests,owid_total_tests_per_thousand,owid_new_tests_per_thousand,owid_new_tests_smoothed,owid_new_tests_smoothed_per_thousand,owid_positive_rate,owid_tests_per_case,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,hosp_hosp_occupancy,hosp_icu_occupancy,hosp_hosp_weekly_admission
owid_total_tests,0.004155262175157608,0.01725562129292862,0.006541502046196595,0.0009110077675795924,0.003987627182013647,0.0012230543558585452,0.006897549207309487,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.0016448412429788805,0.0017311761915191945,0.005427881646509833,0.0008441206951451154,0.00010172987397926876,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.0010735240571503341,0.0007694663908499287,0.01725562129292862,0.01725562129292862,0.006742733603696803,0.0026465658833177514,0.01725562129292862,0.012770819954475453,0.008686147917833778,0.009156986530995358,0.009079642499692293,0.010337240754899897,0.010187792357207051,0.00362565497653304,0.003598668784249989,0.009835293617165472,0.009857956729741869,0.006515920402963741,0.0067233768426594315,0.004832405640510014,0.0007710046679276823,0.0061249252535024125,0.003314129312954313,0.01725562129292862,0.012753611388454126,0.004909886896433616,0.006666909135943049,0.007569183790109091,0.0008999938498460142,0.0016384394013338134,0.012753611388454126,0.004909886896433616,0.006666909135943049,0.007569183790109091,0.0008999938498460142,0.0016384394013338134,0.005399690179813625,0.004499829623633792,0.004499829623633792,0.0054901183049257665,0.0054901183049257665,0.0005727376362028817,0.0011921147582912416,0.003190686772671639,0.01725562129292862,0.01725562129292862,0.003190686772671639,0.006087864924587276,0.006085646893209375,0.004934241634493374,0.0016115818548761013,0.009156986530995358,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.001164166003106483,0.0009078757587119736,0.008048729259260232,0.004545488370287127,0.01428847494001692,0.006031837686809662,0.008871807003443205,0.010080394745717983,0.01428847494001692,0.001164166003106483,0.008871807003443205,0.010080394745717983,0.01725562129292862,0.00483240564051001,0.0007710046679276842,0.012770819954475453,0.008686147917833778,0.009844387504862702,0.009633979897702063,0.009457177942446403,6.595820634760488e-05,0.000838208274501196,0.0013023869649926181,0.009844387504862702,0.009633979897702063,0.009457177942446403,6.595820634760488e-05,0.000838208274501196,0.0013023869649926181,0.0054901183049257665,0.004499829623633792,0.0042590297597461324
owid_total_tests_per_thousand,0.004155262175157608,0.01725562129292862,0.006541502046196595,0.0009110077675795924,0.003987627182013647,0.0012230543558585452,0.006897549207309487,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.0016448412429788805,0.0017311761915191945,0.005427881646509833,0.0008441206951451154,0.00010172987397926876,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.0010735240571503341,0.0007694663908499287,0.01725562129292862,0.01725562129292862,0.006742733603696803,0.0026465658833177514,0.01725562129292862,0.012770819954475453,0.008686147917833778,0.009156986530995358,0.009079642499692293,0.010337240754899897,0.010187792357207051,0.00362565497653304,0.003598668784249989,0.009835293617165472,0.009857956729741869,0.006515920402963741,0.0067233768426594315,0.004832405640510014,0.0007710046679276823,0.0061249252535024125,0.003314129312954313,0.01725562129292862,0.012753611388454126,0.004909886896433616,0.006666909135943049,0.007569183790109091,0.0008999938498460142,0.0016384394013338134,0.012753611388454126,0.004909886896433616,0.006666909135943049,0.007569183790109091,0.0008999938498460142,0.0016384394013338134,0.005399690179813625,0.004499829623633792,0.004499829623633792,0.0054901183049257665,0.0054901183049257665,0.0005727376362028817,0.0011921147582912416,0.003190686772671639,0.01725562129292862,0.01725562129292862,0.003190686772671639,0.006087864924587276,0.006085646893209375,0.004934241634493374,0.0016115818548761013,0.009156986530995358,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.01725562129292862,0.001164166003106483,0.0009078757587119736,0.008048729259260232,0.004545488370287127,0.01428847494001692,0.006031837686809662,0.008871807003443205,0.010080394745717983,0.01428847494001692,0.001164166003106483,0.008871807003443205,0.010080394745717983,0.01725562129292862,0.00483240564051001,0.0007710046679276842,0.012770819954475453,0.008686147917833778,0.009844387504862702,0.009633979897702063,0.009457177942446403,6.595820634760488e-05,0.000838208274501196,0.0013023869649926181,0.009844387504862702,0.009633979897702063,0.009457177942446403,6.595820634760488e-05,0.000838208274501196,0.0013023869649926181,0.0054901183049257665,0.004499829623633792,0.0042590297597461324
owid_new_tests_per_thousand,0.0007287085216157728,0.024458961086662952,0.00408292960770936,0.0007173124242230527,0.0027650901662970738,0.0008651289716067283,0.0023856158734363456,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.00018306750504371773,0.00020489677300598787,0.0015791950206787127,0.0004909992099526664,7.997650195851323e-05,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.000618101984042096,0.00044903217801910394,0.024458961086662952,0.024458961086662952,0.0020975368771222695,0.001097789121744615,0.024458961086662952,0.0034037759254862965,0.0019774573313651664,0.003780946009639966,0.0038458169015472498,0.0043007362100249006,0.004331305338398253,0.002564189305982921,0.0026023707929025224,0.004495389190471413,0.004563846850576724,0.0020454685762137355,0.0021719436075853405,0.006625354305482464,0.0010248694884262461,0.006940624497652466,0.0027164450379658896,0.024458961086662952,0.0034131764688091963,0.006596878371025088,0.0068360664458518615,0.002510301056897112,0.0008229347926237738,0.0009953140595136314,0.0034131764688091963,0.006596878371025088,0.0068360664458518615,0.002510301056897112,0.0008229347926237738,0.0009953140595136314,0.001851342289113701,0.003742133146546227,0.003742133146546227,0.004400751745247276,0.004400751745247276,0.0019403220091375852,0.004105337633895597,0.024458961086662952,0.004522635394443148,0.004522635394443148,0.024458961086662952,0.0063971536058992666,0.006454582729770483,0.004021820199434472,0.0013801024491129816,0.003780946009639966,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.024458961086662952,0.004843776907015103,0.0005862806220688667,0.0031211950009439383,0.0031341420893028007,0.004637697329270343,0.0013095493131085965,0.002411227503037054,0.003023529696784763,0.004637697329270343,0.004843776907015103,0.002411227503037054,0.003023529696784763,0.024458961086662952,0.006625354305482464,0.0010248694884262461,0.0034037759254862965,0.0019774573313651664,0.004213667988171773,0.004223542625733445,0.0049856964904337825,0.00010506859278569528,0.000216273149269363,0.0005869378174469062,0.004213667988171773,0.004223542625733445,0.0049856964904337825,0.00010506859278569528,0.000216273149269363,0.0005869378174469062,0.004400751745247282,0.003742133146546219,0.005062912238140612
owid_new_tests_smoothed,0.001982422510359743,0.021704965176891067,0.00686654027584393,0.0015590580004222812,0.003163918154874616,0.0010022831283583126,0.0039055427592371403,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.0003020552056004922,0.0003106634558997844,0.002181460778119659,0.00025938755920054397,0.0001555820354491797,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.0004188939695833133,0.00020687584591463608,0.021704965176891067,0.021704965176891067,0.003526611707744957,0.0016388967477499817,0.021704965176891067,0.006154322314904899,0.0035246291155794024,0.007342464542711455,0.0073493840281720945,0.00748033628565642,0.007475329705312487,0.004522476595076151,0.00453910653416874,0.007933694801790368,0.007926542529524667,0.0024793888157799296,0.002509464703266604,0.005430896279077174,0.0010805095140394264,0.008076439496303801,0.0035135265610819815,0.021704965176891067,0.006154322314904899,0.005430896279077174,0.008076439496303801,0.004198043113820612,0.0009230049485526614,0.0017382826045001857,0.006154322314904899,0.005430896279077174,0.008076439496303801,0.004198043113820612,0.0009230049485526614,0.0017382826045001857,0.0016091358059304504,0.005632412908499717,0.005632412908499717,0.005633732111943143,0.005633732111943143,0.0008058294442922108,0.0007230541302318881,0.005676855846627893,0.00765761452147384,0.00765761452147384,0.005676855846627893,0.021704965176891067,0.021479104431343012,0.004313967723648964,0.001449173445402408,0.007342464542711455,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.021704965176891067,0.008261195655136154,0.001097585685042736,0.003263517920245358,0.001210673991880806,0.0031942271934262173,0.004113502535801379,0.0018921674213266577,0.00179124360661106,0.0031942271934262173,0.008261195655136154,0.0018921674213266577,0.00179124360661106,0.021704965176891067,0.005430896279077169,0.0010805095140394264,0.006154322314904899,0.0035246291155794003,0.006348138356381047,0.006358563911043267,0.007128633441410431,5.1383590055510236e-05,0.0003594865787254794,0.0006303598254881749,0.006348138356381047,0.006358563911043267,0.007128633441410431,5.1383590055510236e-05,0.0003594865787254794,0.0006303598254881749,0.005633732111943143,0.005632412908499717,0.006598786562164652
owid_new_tests_smoothed_per_thousand,0.0018753137132649117,0.021727606323943625,0.006838140375883155,0.0015606843039506835,0.0031196773903052347,0.0010033286421157646,0.003915869124150837,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.00030334748319726793,0.00031199256202592166,0.002183736329997502,0.00026049729253875835,0.00015624765939851939,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.00042068611645672445,0.00020776091929205836,0.021727606323943625,0.021727606323943625,0.0035292706906139243,0.0016406063336427649,0.021727606323943625,0.006124248448257553,0.003522432906550466,0.007249128569482473,0.007256785871060912,0.007398441501370096,0.007394130856084072,0.0044262348677334895,0.004443754767703135,0.007883304088915749,0.00787688209249453,0.0024946708807989074,0.002524771630344139,0.0054152336467257495,0.0010846918258878959,0.008010237673178537,0.0035470936230153904,0.021727606323943625,0.006124248448257553,0.0054152336467257495,0.008010237673178537,0.004202422227571698,0.0009239677646917386,0.0017284907952996602,0.006124248448257553,0.0054152336467257495,0.008010237673178537,0.004202422227571698,0.0009239677646917386,0.0017284907952996602,0.0016108143472279225,0.005638288259502714,0.005638288259502714,0.00572806820562245,0.00572806820562245,0.0008066700308952671,0.0007238083712433857,0.005733793518084067,0.007662809566663966,0.007662809566663966,0.005733793518084067,0.02150150997578982,0.021727606323943625,0.004342716584550975,0.0014553464457788248,0.007249128569482473,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.021727606323943625,0.008269813173945031,0.0010987306119613148,0.003266922200719376,0.0012119368848483591,0.0031975591945151956,0.004117793462557313,0.0018941412020024235,0.0017931121104107074,0.0031975591945151956,0.008269813173945031,0.0018941412020024235,0.0017931121104107074,0.021727606323943625,0.0054152336467257495,0.0010846918258879009,0.006124248448257544,0.003522432906550466,0.006341125519317423,0.006363063646400527,0.007136069548159065,5.1602074656913286e-05,0.00036101512668754344,0.0006330401348060737,0.006341125519317423,0.006363063646400527,0.007136069548159065,5.1602074656913286e-05,0.00036101512668754344,0.0006330401348060737,0.005728068205622457,0.005638288259502714,0.006605669968597457
owid_positive_rate,0.004967010220886225,0.022720652421051653,0.001919777880396325,0.0016724189674860947,0.003971115913171996,0.0017884988088138498,0.0038524785832228844,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.0027788742714249075,0.0028094598857958926,0.0019983100566353298,0.002160989986455475,0.0001663382555503099,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.0028175645942601813,0.001591132773403554,0.022720652421051653,0.022720652421051653,0.0018173459912169997,0.0011118120812139876,0.022720652421051653,0.005595298214287212,0.00646429427709765,0.004826639327234273,0.004778104587144635,0.00488342309229546,0.004864876578123672,0.0042860126503436805,0.004264538430304873,0.004107884552814568,0.004077684022287116,0.004526402772589439,0.00446611017898803,0.007228780922274693,0.0013174129774834748,0.007247937676813732,0.002203629723589412,0.022720652421051653,0.005595298214287212,0.007228780922274693,0.007247937676813732,0.0059141554896358535,0.0010445727448065716,0.001352862532667398,0.005595298214287212,0.007228780922274693,0.007247937676813732,0.0059141554896358535,0.0010445727448065716,0.001352862532667398,0.0020562352985357816,0.005692353294847767,0.005692353294847767,0.003639270648714921,0.003639270648714921,0.002788856738906985,0.006008871791393334,0.003735987744023287,0.006496966248601449,0.006496966248601449,0.003735987744023287,0.004515840518786908,0.00454119761788884,0.022720652421051653,0.001342295344894832,0.004826639327234273,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.022720652421051653,0.00464799214029632,0.0006156297134650259,0.0008465976150071016,0.0019845044873872788,0.0015161123548061495,0.00331515235354805,0.0004059551317914906,0.0005980536031544336,0.0015161123548061495,0.00464799214029632,0.0004059551317914906,0.0005980536031544336,0.022720652421051653,0.007228780922274693,0.0013174129774834672,0.005595298214287212,0.006464294277097643,0.006581009903120412,0.007108942568615968,0.0063430161533395615,0.00030103728159451234,0.0015117072419126847,0.0028310359784559863,0.006581009903120412,0.007108942568615968,0.0063430161533395615,0.00030103728159451234,0.0015117072419126847,0.0028310359784559863,0.003639270648714921,0.005692353294847772,0.008173594646621193
owid_tests_per_case,0.001345919819196892,0.0289703583249549,0.0022652194853490194,0.0003650939882445259,0.0015806700730420394,0.0003062785294432419,0.0016223509964991352,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0004037415146290968,0.00043152335216872507,0.0019194868909304364,0.00013195286446964323,0.0004931620004664226,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0002123626545445126,0.00010535808437919706,0.0289703583249549,0.0289703583249549,0.004324058670348492,0.0015006837340388957,0.0289703583249549,0.0025786601974218727,0.0016383233352124695,0.003833583495243216,0.0038315423412964384,0.0021250829567256335,0.002075641459168343,0.0017814765732835814,0.0017861717298409913,0.0018904284663242186,0.0018967761486537269,0.0018544640259435805,0.0018757502935958055,0.001493581182151911,0.0006200914244502078,0.0016135679313360406,0.001932268184324157,0.0289703583249549,0.0025786601974218727,0.001493581182151911,0.0016135679313360406,0.0015699930367649806,0.0005164095113908086,0.0009378210695209501,0.0025786601974218727,0.001493581182151911,0.0016135679313360406,0.0015699930367649806,0.0005164095113908086,0.0009378210695209501,0.0033656375033456016,0.002065248311021524,0.002065248311021524,0.0019242113423431433,0.0019242113423431433,0.0005637186956056301,0.0007303363521181614,0.001634659065619612,0.0027056750384808793,0.0027056750384808793,0.001634659065619612,0.001934261292112827,0.0019404764331862946,0.001711516746917529,0.0289703583249549,0.003833583495243216,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0289703583249549,0.0017919101362686867,0.0006749333999889203,0.0017159741587864667,0.00218259396846423,0.0030949545655384893,0.002111431560617529,0.003577098538908074,0.0035386147558312013,0.0030949545655384893,0.0017919101362686867,0.003577098538908074,0.0035386147558312013,0.0289703583249549,0.0014935811821519046,0.0006200914244502207,0.0025786601974218727,0.0016383233352124695,0.0014925339866326214,0.0021430411043801795,0.0018363620251517752,2.5821402313639955e-05,0.0003164935819741277,0.0004804167833754669,0.0014925339866326214,0.0021430411043801795,0.0018363620251517752,2.5821402313639955e-05,0.0003164935819741277,0.0004804167833754669,0.001924211342343137,0.002065248311021524,0.008265609641745884
owid_stringency_index,0.0053016482594719725,0.019386088578904153,0.010044382955100954,0.0011534846707960096,0.005049961877654678,0.0008589349944679951,0.010966938956242102,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.0026251758020062158,0.0025074288914336707,0.0030711086171850356,0.0015567795990458506,9.04851426090584e-05,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.0020748974253139534,0.0014027293190704104,0.019386088578904153,0.019386088578904153,0.0032066787720623283,0.0034766918450481145,0.019386088578904153,0.01039199941324612,0.006040766714810799,0.019386088578904153,0.019386088578904153,0.015212596363523576,0.015212596363523576,0.006439024669707572,0.006439024669707572,0.012863835931878165,0.012863835931878165,0.0059235487754506575,0.0059235487754506575,0.003254182791905011,0.001149309781300297,0.005038718909624967,0.0048883866933777664,0.019386088578904153,0.010362440258428078,0.0032805863100873805,0.005161443888705917,0.005085769460407254,0.0007878387991406075,0.001838427972813998,0.010362440258428078,0.0032805863100873805,0.005161443888705917,0.005085769460407254,0.0007878387991406075,0.001838427972813998,0.004582189161431367,0.0028437848490620496,0.0028437848490620496,0.004288617956818417,0.004288617956818417,0.00034575788442396666,0.000444446264988849,0.002996764825587894,0.010287554935993842,0.010287554935993842,0.002996764825587894,0.006558023330256994,0.006467912133191898,0.004118264555180189,0.002565318260126341,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.019386088578904153,0.00034128976587202855,0.0011002805054836843,0.003465816674426909,0.0034419858148002137,0.002380428133077933,0.006059313327890021,0.002903471111299239,0.0035236761171122577,0.002380428133077933,0.00034128976587202855,0.002903471111299239,0.0035236761171122577,0.019386088578904153,0.003254182791905011,0.001149309781300297,0.01039199941324612,0.006040766714810799,0.008903774107854113,0.006830198618298884,0.007493711804583189,0.00026154145409070705,0.0005685128794105183,0.0007653941742689537,0.008903774107854113,0.006830198618298884,0.007493711804583189,0.00026154145409070705,0.0005685128794105183,0.0007653941742689537,0.004288617956818417,0.0028437848490620496,0.005074126875908335
owid_population,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644
owid_population_density,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644
owid_median_age,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644
