,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c5_close.public.transport,c6_stay.at.home.requirements,c7_restrictions.on.internal.movement,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
h7_vaccination.policy,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
confirmedcases,0.009243799393692392,0.02530767777115077,0.006478728284972398,0.02530767777115077,0.005828210828785409,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.014114361264226657,0.006039395257618999,0.02530767777115077,0.006039395257618999,0.0004711208113703523,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.00512682067954745,0.02530767777115077,0.02530767777115077,2.565162763829858e-05,0.004979987781146779,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.006963435471241089,0.006985174722403223,0.007147350486182401,0.007162941908731446,0.007789030427743716,0.007810107579443178,0.004752084514473449,0.004779084661759552,0.006039395257618999,0.006047664396296339,0.004209911878051834,0.02530767777115077,0.007397049620568767,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.0041082536697421975,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077,0.02530767777115077
confirmeddeaths,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
stringencyindex,0.014243444059801167,0.024274590004274184,0.0023178531230911223,0.024274590004274184,0.009456821358343904,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.011301819746029259,0.004206338515627152,0.024274590004274184,0.004206338515627152,0.00020889370036257046,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.008369382742674812,0.003113310996882277,0.024274590004274184,3.048555684790466e-05,0.004242344264584883,0.024274590004274184,0.024274590004274184,0.00667918023194868,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.021849023734587827,0.021849023734587827,0.013241482893151245,0.013241482893151245,0.01887520455072921,0.01887520455072921,0.004206338515627152,0.004206338515627152,0.0018616808344691345,0.024274590004274184,0.0026712011827795313,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.0016495373632494062,0.024274590004274184,0.008035798278442167,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184,0.024274590004274184
stringencyindexfordisplay,0.014283221019434762,0.024342380447559396,0.0023243260765233617,0.024342380447559396,0.009483230954215074,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.011333381777370592,0.004218085348530687,0.024342380447559396,0.004218085348530687,0.0002094770674367239,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.00839275550266992,0.0031220053860573868,0.024342380447559396,3.057069235017894e-05,0.004254191648957351,0.024342380447559396,0.024342380447559396,0.006718742909681145,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.021910040419279766,0.02108243984387926,0.013278461725540269,0.012773867754679947,0.018927916398112324,0.017438461018135638,0.004218085348530687,0.004029381685902023,0.0018720397556660903,0.024342380447559396,0.0026840957270521906,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.001895042952267958,0.024342380447559396,0.008003538869735928,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396,0.024342380447559396
stringencylegacyindex,0.012873836020347234,0.024259465002082287,0.00343850253046377,0.024259465002082287,0.00974351122175828,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.010893416538348076,0.004062297048365426,0.024259465002082287,0.004062297048365426,0.00017650767268561731,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.008623106177266608,0.0032076931016764127,0.024259465002082287,3.140974688995784e-05,0.0038729797529462023,0.024259465002082287,0.024259465002082287,0.006851316052981083,0.024259465002082287,0.02183541005329318,0.02183541005329318,0.024259465002082287,0.024259465002082287,0.013371347869647818,0.013371347869647818,0.019435421003412476,0.019435421003412476,0.004062297048365426,0.004062297048365426,0.001620224471604325,0.024259465002082287,0.002924783522421749,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.0014383094888624662,0.024259465002082287,0.008208512586864124,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287,0.024259465002082287
stringencylegacyindexfordisplay,0.01291168321117155,0.024330784273182096,0.003448611223879988,0.024330784273182096,0.009772155716524712,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.010925441586189605,0.004074239606227088,0.024330784273182096,0.004074239606227088,0.00017702657937042595,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.008648456845433698,0.003217123249204555,0.024330784273182096,3.1502086941703786e-05,0.0038843657457098817,0.024330784273182096,0.024330784273182096,0.006886447500977301,0.024330784273182096,0.02189960295816691,0.021072396633468705,0.024330784273182096,0.024330784273182096,0.013410657672382684,0.01300085233590029,0.019492558292275287,0.01750373010553246,0.004074239606227088,0.004076428407238707,0.0016323012000883004,0.024330784273182096,0.00293623073231349,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.0014487106498634955,0.024330784273182096,0.008485117433675875,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096,0.024330784273182096
governmentresponseindex,0.012856179020058216,0.024536559388869384,0.00039349677640604456,0.024536559388869384,0.013702076546177349,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.010123025088512927,0.006360090837153673,0.024536559388869384,0.006360090837153673,0.00013068653929788549,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.012653958614414257,0.0055168247233581035,0.024536559388869384,4.7635252691669666e-05,0.007581115133794541,0.024536559388869384,0.024536559388869384,0.0075517006894210235,0.024536559388869384,0.013384383890615503,0.013384383890615503,0.013524076935937572,0.013524076935937572,0.024536559388869384,0.024536559388869384,0.01246047421693748,0.01246047421693748,0.006360090837153673,0.006360090837153673,0.0017665647580738188,0.024536559388869384,0.0030075943238265664,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.0016751871632999184,0.024536559388869384,0.009109262102382241,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384,0.024536559388869384
governmentresponseindexfordisplay,0.012833108135722238,0.02449252763396147,0.0003927906320220188,0.02449252763396147,0.013677487667734823,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.010104858949057112,0.0063486774210958115,0.02449252763396147,0.0063486774210958115,0.00013045201751441416,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.0126312506220061,0.005506924579240953,0.02449252763396147,4.754976948523251e-05,0.007567510544894789,0.02449252763396147,0.02449252763396147,0.007558547150927543,0.02449252763396147,0.013360365123284484,0.012852658746668967,0.013499807484317998,0.01308727789153364,0.02449252763396147,0.02449252763396147,0.012438113439370376,0.016498297655205645,0.0063486774210958115,0.005531111262937147,0.0017686065335762269,0.02449252763396147,0.003002451702216115,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.0014946949760189835,0.02449252763396147,0.008716690932249313,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147,0.02449252763396147
containmenthealthindex,0.01344821890579821,0.024738962081505177,0.0031699809475970245,0.024738962081505177,0.008550850871787185,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.008399253216026206,0.003176796711735405,0.024738962081505177,0.003176796711735405,0.000148077884769253,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.01080849523732116,0.0033400979551286153,0.024738962081505177,3.5523164008654495e-05,0.0032267161626023857,0.024738962081505177,0.024738962081505177,0.004645295379320808,0.024738962081505177,0.01923628656875047,0.01923628656875047,0.019819569112519194,0.019819569112519194,0.012563260980682812,0.012563260980682812,0.024738962081505177,0.024738962081505177,0.003176796711735405,0.003176796711735405,0.0016568618841941653,0.024738962081505177,0.0019406301793015966,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.0012844692635844012,0.024738962081505177,0.007014360088042911,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177,0.024738962081505177
containmenthealthindexfordisplay,0.013417994282033201,0.024683361720856084,0.003162856473928466,0.024683361720856084,0.008531632992283525,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.008380376049455697,0.00316965691976275,0.024683361720856084,0.00316965691976275,0.0001477450824564397,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.01078420334377732,0.0033325911466256307,0.024683361720856084,3.544332635322777e-05,0.003219464177585315,0.024683361720856084,0.024683361720856084,0.004661189243340133,0.024683361720856084,0.0191930533697485,0.017682734114397046,0.019775024996766272,0.017757376696455763,0.01253502528352004,0.016626844517146553,0.024683361720856084,0.024683361720856084,0.00316965691976275,0.0035851642919156696,0.0016577622479987304,0.024683361720856084,0.0019388888175035025,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.0014322786726513586,0.024683361720856084,0.008082443326518645,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084,0.024683361720856084
economicsupportindex,0.004454767782002803,0.025683656195143147,0.0010905377473369843,0.025683656195143147,1.054939205811008e-05,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.008632965925214276,0.025683656195143147,0.025683656195143147,0.025683656195143147,5.420983700355125e-05,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.004111380343090387,0.00975129025191152,0.025683656195143147,2.7061966394188154e-05,0.01691007084742644,0.025683656195143147,0.025683656195143147,0.006129118318397617,0.025683656195143147,0.004450503685406602,0.004450503685406602,0.00430078077747415,0.00430078077747415,0.006657428364036907,0.006657428364036907,0.0032981074257384196,0.0032981074257384196,0.025683656195143147,0.025683656195143147,0.001297269284989207,0.025683656195143147,0.0014661846475919039,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.00052797478320583,0.025683656195143147,0.00919501153805483,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147,0.025683656195143147
economicsupportindexfordisplay,0.004459067468475645,0.025708445740753476,0.0010915903208110252,0.025708445740753476,1.0559574200153984e-05,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.00864129835658345,0.025708445740753476,0.025708445740753476,0.025708445740753476,5.426215966418483e-05,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.004115348596276852,0.009760702076015638,0.025708445740753476,2.7088086267664767e-05,0.01692639223754945,0.025708445740753476,0.025708445740753476,0.006143434154504069,0.025708445740753476,0.004454799256226429,0.004255505769616871,0.004304931837604887,0.004307244573249276,0.006663854031115763,0.00580570024925153,0.003301290718017249,0.0037340538421281213,0.025708445740753476,0.025708445740753476,0.0013151925019312554,0.025708445740753476,0.001473660136862907,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.0005400132917344255,0.025708445740753476,0.008818409835541606,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476,0.025708445740753476
cases,0.002008708910671557,0.028693982023422722,0.0005759772798302021,0.028693982023422722,0.0022757168576746523,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.0008346444205305116,0.001449319413879161,0.028693982023422722,0.001449319413879161,0.0017645997579545595,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.0018632207817456954,1.9421223264105553e-05,0.028693982023422722,1.9421223264105553e-05,0.002081353954184851,0.028693982023422722,0.028693982023422722,0.004773220871601142,0.028693982023422722,0.0022006153919881706,0.002206697706164605,0.0019163939459560875,0.0019250189704640966,0.0020658877476675427,0.0020719937459854603,0.0019217445325203843,0.001927120004200734,0.001449319413879161,0.0014679265478866616,0.028693982023422722,0.028693982023422722,0.010172990867017494,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.004657960244840074,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722,0.028693982023422722
deaths,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
avgcases7days,0.003314125335761043,0.027868614911132333,0.000556419173108045,0.027868614911132333,0.0026441064900091208,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.001265127427443997,0.0015909158346419496,0.027868614911132333,0.0015909158346419496,0.0010647973344279048,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.002210349745766223,0.027868614911132333,0.027868614911132333,1.8953764840635944e-05,0.002769454171699004,0.027868614911132333,0.027868614911132333,0.00814557262891825,0.027868614911132333,0.003066691429183206,0.0030729135288546944,0.003359911922121968,0.003363174924832573,0.003416024500063056,0.003416314213413875,0.0021861335561975757,0.0021890918433873606,0.0015909158346419496,0.001597485405312381,0.009880370202223992,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.009880370202223992,0.027868614911132333,0.00814557262891825,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333,0.027868614911132333
avgdeaths7days,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
population,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
ccfr_population,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
ccfr_cases,0.0015428974625700232,0.028928932663914525,0.0005542251972936047,0.028928932663914525,0.002351403018890245,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.0005378432066273994,0.0005946874088158302,0.028928932663914525,0.0005946874088158302,0.001770221153764067,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.0015486404303290955,0.0003916736712294758,0.028928932663914525,1.807366357265653e-05,0.0009499405528901908,0.028928932663914525,0.028928932663914525,0.004696100323899756,0.028928932663914525,0.0019658150889325394,0.0022521039008279093,0.001715155645419227,0.0017224949417512453,0.0019750681372442563,0.0017654335624546888,0.0015020163219733678,0.0016786325033709784,0.0005946874088158302,0.0006076605451662815,0.028928932663914525,0.028928932663914525,0.010256288846293145,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.003759471689873181,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525,0.028928932663914525
ccfr_deaths,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
ccfr_cum_cases,0.011142827663757484,0.02503949514752905,0.0052766523275300705,0.02503949514752905,0.004248295911133022,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.014938233891502381,0.00896439529634166,0.02503949514752905,0.00896439529634166,0.0003890791039690239,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.00688840305245574,0.004718221820798842,0.02503949514752905,2.598113404840913e-05,0.008716996176137833,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.008289010523520528,0.008232743429655246,0.008472446159450479,0.008732273256021694,0.009295978323417275,0.008911352211681269,0.007099571712383086,0.008199057435662904,0.00896439529634166,0.00858894903692824,0.004064718966257436,0.02503949514752905,0.007318663915161788,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.003254018191043569,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905,0.02503949514752905
ccfr_cum_deaths,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
ccfr_cases_infected,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
ccfr_cases_infected_low,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806
