"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-24,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,1628,7,69.44,69.44,73.81,73.81,61.11,61.11,60.9,60.9,62.5,62.5,60,0,72.4285714285714,0.428571428571429,26,0,5.85714285714286,0,106031,"AW","2020/08/24","AW",106310,466,3,1463,4,1568,7,1467,1471,0.0147493180321701,0.00438340701721381,0.0137992662966795,0.0138368921079861,"2020/08/24","AW",106031,60,0,1628,7,931.547339323889,704.275563787688,1232.16037872218,0,0,349.851940937208,0.00878561306904479,0.00664216657192413,0.0116207559932678,0,0,0.00329952505340144,"2020/08/24","AW",106031,60,0,1628,7,1014.49275362319,0,434.782608695652,652.173913043478,0.0153540002452113,6.60184285727759e-05,0.00956788819895303,0,0.00410052351383701,0.00615078527075552,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-24",NA,NA,NA,NA,-25,13
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-25,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,1670,8,69.44,69.44,73.81,73.81,61.11,61.11,60.9,60.9,62.5,62.5,42,1,66.4285714285714,0.571428571428571,-18,1,-6,0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/25","AW",106031,42,1,1670,8,1021.53323629449,799.701047769429,1304.9003196444,81.1708529166788,81.1708529166788,212.523050087472,0.00963428842786061,0.00754214378596287,0.0123067812210052,0.000765538879353008,0.000765538879353008,0.00200434825746689,"2020/08/25","AW",106031,42,1,1670,8,1086.95652173913,72.4637681159421,507.246376811594,652.173913043478,0.015750110816648,7.5449632654601e-05,0.0102513087845925,0.000683420585639503,0.00478394409947651,0.00615078527075552,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-25",NA,NA,NA,NA,-24,13
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-26,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,1760,8,69.44,69.44,73.81,73.81,61.11,61.11,60.9,60.9,62.5,62.5,90,0,66.2857142857143,0.428571428571429,48,-1,-0.142857142857139,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/26","AW",106031,90,0,1760,8,1012.06251967891,792.189457507102,1292.96159401319,97.1038066891094,178.274659605788,178.274659605788,0.00954496816665797,0.00747130044521982,0.0121941846631003,0.000915805818007087,0.00168134469736009,0.00168134469736009,"2020/08/26","AW",106031,90,0,1760,8,1086.95652173913,0,507.246376811594,652.173913043478,0.0165989191840122,7.5449632654601e-05,0.0102513087845925,0,0.00478394409947651,0.00615078527075552,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-26",NA,NA,NA,NA,-24,14
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-27,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,NA,NA,0,NA,NA,1848,8,69.44,69.44,73.81,73.81,57.78,57.78,57.05,57.05,62.5,62.5,88,0,65.8571428571429,0.285714285714286,-2,0,-0.428571428571431,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/27","AW",106031,88,0,1848,8,1003.08018704327,785.072793824231,1281.62620021199,0,178.274659605788,178.274659605788,0.00946025395444041,0.00740418173764495,0.0120872782508134,0,0.00168134469736009,0.00168134469736009,"2020/08/27","AW",106031,88,0,1848,8,1086.95652173913,0,434.782608695652,579.710144927536,0.0174288651432128,7.5449632654601e-05,0.0102513087845925,0,0.00410052351383701,0.00546736468511602,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-27",NA,NA,NA,NA,-24,13
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-28,3,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,1906,9,71.76,71.76,75,75,64.17,64.17,64.42,64.42,62.5,62.5,58,1,63.1428571428571,0.428571428571429,-30,1,-2.71428571428572,0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/28","AW",106031,58,1,1906,9,1101.38871874094,885.715605851759,1369.57856647819,80.3438664263897,258.618526032178,258.618526032178,0.0103874217798657,0.00835336463724532,0.0129167749665493,0.000757739400990179,0.00243908409835027,0.00243908409835027,"2020/08/28","AW",106031,58,1,1906,9,1159.42028985507,72.463768115942,434.782608695652,652.173913043478,0.0179758749799587,8.48808367364261e-05,0.010934729370232,0.000683420585639502,0.00410052351383701,0.00615078527075552,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-28",NA,NA,NA,NA,-23,12
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-29,3,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,1975,10,71.76,71.76,75,75,64.17,64.17,64.42,64.42,62.5,62.5,69,1,63,0.428571428571429,11,0,-0.142857142857146,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/29","AW",106031,69,1,1975,10,1202.38159308235,988.132793579358,1463.08421780673,109.975206977045,368.593733009222,368.593733009222,0.0113399061885896,0.00931928203619091,0.0137986458470328,0.00103719862094147,0.00347628271929174,0.00347628271929174,"2020/08/29","AW",106031,69,1,1975,10,1304.34782608696,144.927536231884,579.710144927536,797.101449275362,0.0186266280616046,9.43120408182513e-05,0.012301570541511,0.001366841171279,0.00546736468511602,0.00751762644203452,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-29",NA,NA,NA,NA,NA,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-30,3,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,1997,10,71.76,71.76,75,75,64.17,64.17,64.42,64.42,62.5,62.5,22,0,61.2857142857143,0.428571428571429,-47,-1,-1.71428571428572,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/30","AW",106031,22,0,1997,10,1155.31293962868,949.372539819176,1405.92647510923,0,368.593733009222,368.593733009222,0.0108959921120114,0.0089537261727153,0.0132595795107962,0,0.00347628271929174,0.00347628271929174,"2020/08/30","AW",106031,22,0,1997,10,1304.34782608696,0,579.710144927536,724.63768115942,0.0188341145514048,9.43120408182513e-05,0.012301570541511,0,0.00546736468511602,0.00683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-30",NA,NA,NA,NA,NA,8
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-08-31,3,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2006,10,71.76,71.76,75,75,64.17,64.17,64.42,64.42,62.5,62.5,9,0,54,0.428571428571429,-13,0,-7.28571428571428,0,106031,"AW","2020/08/31","AW",106310,429,3,1892,7,1997,10,1896,1897,0.0187846862947982,0.00403536826262816,0.0178346345593077,0.0178440410121343,"2020/08/31","AW",106031,9,0,2006,10,1105.72658048848,908.558191053014,1345.68295442003,0,368.593733009222,368.593733009222,0.0104283330392855,0.00856879772003484,0.0126914105725687,0,0.00347628271929174,0.00347628271929174,"2020/08/31","AW",106031,9,0,2006,10,1304.34782608696,0,579.710144927536,724.63768115942,0.0189189953881412,9.43120408182513e-05,0.012301570541511,0,0.00546736468511602,0.00683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-08-31",NA,NA,NA,NA,-26,12
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-01,3,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2104,10,71.76,71.76,75,75,64.17,64.17,64.42,64.42,62.5,62.5,98,0,62,0.285714285714286,89,0,8,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01","AW",106031,98,0,2104,10,1109.04235411056,911.223442566646,1349.8060802152,0,368.593733009222,368.593733009222,0.0104596047770044,0.0085939342509893,0.012730296613398,0,0.00347628271929174,0.00347628271929174,"2020/09/01","AW",106031,98,0,2104,10,1449.27536231884,144.927536231884,579.710144927536,869.565217391304,0.0198432533881601,9.43120408182513e-05,0.01366841171279,0.001366841171279,0.00546736468511601,0.00820104702767402,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-01",NA,NA,NA,NA,-23,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-02,3,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2211,12,71.76,71.76,75,75,64.17,64.17,64.42,64.42,62.5,62.5,107,2,64.4285714285714,0.571428571428571,9,2,2.42857142857143,0.285714285714286,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/02","AW",106031,107,2,2211,12,1341.76530204179,1138.97765896724,1580.65798006586,0,368.593733009222,368.593733009222,0.0126544623934679,0.0107419307463595,0.0149075079935666,0,0.00347628271929174,0.00347628271929174,"2020/09/02","AW",106031,107,2,2211,12,1594.20289855072,144.927536231884,652.173913043478,942.028985507246,0.0208523922249154,0.000113174448981902,0.015035252884069,0.00136684117127901,0.00615078527075552,0.00888446761331353,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-02",NA,NA,NA,NA,-25,13
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-03,2,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2292,13,68.06,68.06,71.43,71.43,61.94,61.94,61.86,61.86,62.5,62.5,81,1,63.4285714285714,0.714285714285714,-26,-1,-1,0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/03","AW",106031,81,1,2292,13,1447.65692386097,1244.33613721976,1684.1997162319,147.596134718757,516.189867727979,516.189867727979,0.0136531478894,0.0117355880565095,0.015884031238335,0.00139200926822115,0.00486829198751289,0.00486829198751289,"2020/09/03","AW",106031,81,1,2292,13,1594.20289855072,0,652.173913043478,869.565217391304,0.0216163197555432,0.000122605653063727,0.015035252884069,0,0.00615078527075552,0.00820104702767402,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-03",NA,NA,NA,NA,-23,12
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-04,2,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2358,13,68.06,68.06,71.43,71.43,61.94,61.94,61.86,61.86,62.5,62.5,66,0,64.5714285714286,0.571428571428571,-15,-1,1.14285714285714,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/04","AW",106031,66,0,2358,13,1431.33218790769,1230.24061582541,1665.29360662187,81.3544601065832,597.544327834562,597.544327834562,0.0134991859730427,0.0116026503175997,0.0157057238602094,0.000767270516231887,0.00563556250374478,0.00563556250374478,"2020/09/04","AW",106031,66,0,2358,13,1666.66666666667,72.463768115942,652.173913043478,942.028985507246,0.0222387792249436,0.000122605653063727,0.0157186734697085,0.000683420585639502,0.00615078527075552,0.00888446761331353,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-04",NA,NA,NA,NA,-19,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-05,2,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2428,14,68.06,68.06,71.43,71.43,61.94,61.94,61.86,61.86,62.5,62.5,70,1,64.7142857142857,0.571428571428571,4,1,0.142857142857139,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/05","AW",106031,70,1,2428,14,1526.01007160291,1325.7540787315,1756.51485897117,94.6778836952242,692.222211529787,692.222211529787,0.0143921124162076,0.0125034572788288,0.0165660501077154,0.000892926443164963,0.00652848894690974,0.00652848894690974,"2020/09/05","AW",106031,70,1,2428,14,1666.66666666667,0,652.173913043478,942.028985507246,0.0228989635106714,0.000132036857145552,0.0157186734697085,0,0.00615078527075552,0.00888446761331353,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-05",NA,NA,NA,NA,NA,10
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-06,2,1,2,1,2,1,4,0,0,NA,2,1,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2449,14,68.06,68.06,71.43,71.43,61.94,61.94,61.86,61.86,62.5,62.5,21,0,64.5714285714286,0.571428571428571,-49,-1,-0.142857142857139,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/06","AW",106031,21,0,2449,14,1481.02061779357,1286.60892961274,1704.80867950283,0,611.051358613108,692.222211529787,0.0139678076958019,0.0121342713886763,0.016078398576858,0,0.00576295006755673,0.00652848894690974,"2020/09/06","AW",106031,21,0,2449,14,1666.66666666667,0,579.710144927536,942.028985507246,0.0230970187963897,0.000132036857145552,0.0157186734697085,0,0.00546736468511602,0.00888446761331353,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-06",NA,NA,NA,NA,NA,8
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-07,2,1,2,1,2,1,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2482,15,62.5,62.5,71.43,71.43,58.61,58.61,58.01,58.01,62.5,62.5,33,1,68,0.714285714285714,12,1,3.42857142857143,0.142857142857143,106031,"AW","2020/09/07","AW",106310,452,4,2336,11,2449,14,2348,2349,0.0230364029724391,0.00425171667764086,0.0220863512369485,0.0220957576897752,"2020/09/07","AW",106031,33,1,2482,15,1549.53657543488,1358.69615761049,1767.18215118321,0,513.947551923998,692.222211529787,0.0146139956751788,0.0128141407476162,0.0166666555175676,0,0.00484714424954965,0.00652848894690974,"2020/09/07","AW",106031,33,1,2482,15,1666.66666666667,0,579.710144927536,797.101449275362,0.02340824853109,0.000141468061227377,0.0157186734697085,0,0.00546736468511602,0.00751762644203452,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-07",NA,NA,NA,NA,-23,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-08,2,1,2,1,2,1,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2589,15,62.5,62.5,71.43,71.43,58.61,58.61,58.01,58.01,62.5,62.5,107,0,69.2857142857143,0.714285714285714,74,-1,1.28571428571429,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/08","AW",106031,107,0,2589,15,1560.76105959344,1368.48525921078,1780.05211875507,13.2880380131628,527.235589937161,705.510249542949,0.0147198560759914,0.0129064637625862,0.0167880348082643,0.000125322198349188,0.00497246644789883,0.00665381114525893,"2020/09/08","AW",106031,107,0,2589,15,1739.13043478261,72.463768115942,652.173913043478,797.101449275362,0.0244173873678453,0.000141468061227377,0.016402094055348,0.000683420585639502,0.00615078527075552,0.00751762644203452,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-08",NA,NA,NA,NA,-23,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-09,2,1,2,1,2,1,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2730,15,62.5,62.5,71.43,71.43,58.61,58.61,58.01,58.01,62.5,62.5,141,0,74.1428571428571,0.428571428571429,34,0,4.85714285714285,-0.285714285714286,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/09","AW",106031,141,0,2730,15,1591.94931341801,1395.78166349214,1815.68699659761,52.6512038019348,499.542927312706,758.161453344884,0.0150139988627666,0.0131639017220637,0.0171241146136282,0.000496564248209814,0.00471129129511847,0.00715037539346874,"2020/09/09","AW",106031,141,0,2730,15,1811.59420289855,72.463768115942,652.173913043478,869.565217391304,0.0257471871433826,0.000141468061227377,0.0170855146409875,0.000683420585639502,0.00615078527075552,0.00820104702767402,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-09",NA,NA,NA,NA,-22,12
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-10,2,1,2,1,2,1,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2819,16,62.5,62.5,71.43,71.43,58.61,58.61,58.01,58.01,62.5,62.5,89,1,75.2857142857143,0.428571428571429,-52,1,1.14285714285715,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/10","AW",106031,89,1,2819,16,1696.49003568097,1499.58598999626,1919.24868621371,104.540722262961,494.108442598623,862.702175607845,0.01599994374929,0.0141429015099005,0.0181008260434563,0.000985944886523383,0.00466003756070039,0.00813632027999213,"2020/09/10","AW",106031,89,1,2819,16,1811.59420289855,0,507.246376811594,797.101449275362,0.026586564306665,0.000150899265309202,0.0170855146409875,0,0.00478394409947651,0.00751762644203452,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-10",NA,NA,NA,NA,-21,12
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-11,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2898,18,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,79,2,77.1428571428571,0.714285714285714,-10,1,1.85714285714285,0.285714285714286,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/11","AW",106031,79,2,2898,18,1897.12992324435,1699.86312100696,2117.28926946606,200.639887563385,694.748330162008,1063.34206317123,0.0178922194758547,0.0160317560053849,0.0199685872005928,0.00189227572656473,0.00655231328726512,0.0100285960065569,"2020/09/11","AW",106031,79,2,2898,18,1811.59420289855,0,507.246376811594,797.101449275362,0.0273316294291292,0.000169761673472852,0.0170855146409875,0,0.00478394409947651,0.00751762644203452,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-11",-22,-4,-1,-55,-19,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-12,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,2994,18,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,96,0,80.8571428571429,0.571428571428571,17,-2,3.71428571428572,-0.142857142857143,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/12","AW",106031,96,0,2994,18,1894.58608997993,1697.52788053716,2114.51988123435,0,694.748330162008,982.171210254552,0.0178682280651878,0.016009731875934,0.0199424685349977,0,0.00655231328726512,0.00926305712720385,"2020/09/12","AW",106031,96,0,2994,18,1811.59420289855,0,507.246376811594,724.63768115942,0.0282370250209844,0.000169761673472852,0.0170855146409875,0,0.00478394409947651,0.00683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-12",-28,-2,-6,-65,-20,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-13,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,3046,18,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,52,0,85.2857142857143,0.571428571428571,-44,0,4.42857142857143,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/13","AW",106031,52,0,3046,18,1863.31638033519,1669.45769881795,2079.68607751111,0,694.748330162008,885.067403565442,0.0175733170519488,0.0157449962635263,0.0196139438231376,0,0.00655231328726512,0.00834725130919677,"2020/09/13","AW",106031,52,0,3046,18,1811.59420289855,0,362.31884057971,724.63768115942,0.0287274476332393,0.000169761673472852,0.0170855146409875,0,0.00341710292819751,0.00683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-13",-30,-11,0,-57,-25,NA
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-14,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,3060,20,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,14,2,82.5714285714286,0.714285714285714,-38,2,-2.71428571428572,0.142857142857143,106031,"AW","2020/09/14","AW",106310,597,4,2927,15,3046,18,2945,2945,0.0286520553099426,0.00561565233750353,0.0277020035744521,0.0277020035744521,"2020/09/14","AW",106031,14,2,3060,20,2011.5361722547,1821.93311840024,2220.87064087291,78.0488728367575,772.797202998765,963.1162764022,0.0189712081585075,0.0171830230630687,0.0209454842534061,0.000736094848079877,0.007288408135345,0.00908334615727664,"2020/09/14","AW",106031,14,2,3060,20,1811.59420289855,0,217.391304347826,724.63768115942,0.0288594844903849,0.000188624081636503,0.0170855146409875,0,0.00205026175691851,0.00683420585639502,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-14",-25,-10,5,-54,-21,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-15,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,3152,22,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,92,2,80.4285714285714,1,78,0,-2.14285714285714,0.285714285714286,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/15","AW",106031,92,2,3152,22,2207.32053491453,2017.0985342279,2415.4813764318,232.141738833422,857.342807113431,1114.91414880923,0.0208176904387824,0.0190236679294537,0.0227808978169762,0.00218937611484775,0.0080857749819716,0.0105149828711342,"2020/09/15","AW",106031,92,2,3152,22,1811.59420289855,0,217.391304347826,652.173913043478,0.0297271552659128,0.000207486489800153,0.0170855146409875,0,0.00205026175691851,0.00615078527075552,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-15",-25,-11,-4,-58,-20,11
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-16,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,3328,22,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,176,0,85.4285714285714,1,84,-2,5,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/16","AW",106031,176,0,3328,22,2260.83714702468,2065.9493817677,2474.10931287834,53.5166121101506,829.504959116998,1058.45555394234,0.0213224165293611,0.0194843902421716,0.0233338298504997,0.000504726090578705,0.00782323055631842,0.00998251034077145,"2020/09/16","AW",106031,176,0,3328,22,1884.05797101449,72.463768115942,217.391304347826,579.710144927536,0.031387047184314,0.000207486489800153,0.0177689352266271,0.000683420585639502,0.00205026175691851,0.00546736468511602,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-16",-28,-13,-17,-58,-22,12
"Aruba","ABW",NA,NA,"NAT_TOTAL",2020-09-17,2,1,2,1,2,0,4,0,0,NA,2,1,0,NA,3,1,0,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,3382,23,59.72,59.72,68.57,68.57,56.94,56.94,56.09,56.09,62.5,62.5,54,1,80.4285714285714,1,-122,1,-5,0,106031,"AW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/17","AW",106031,54,1,3382,23,2331.2149562603,2138.47567665071,2541.32568896146,70.3778092356133,805.204884657387,1128.83336317795,0.0219861640110939,0.0201684005305119,0.0239677612109804,0.000663747481732826,0.00759405159488628,0.0106462578225043,"2020/09/17","AW",106031,54,1,3382,23,1956.52173913043,72.463768115942,289.855072463768,652.173913043478,0.0318963322047326,0.000216917693881978,0.0184523558122666,0.000683420585639502,0.00273368234255801,0.00615078527075552,"AW","Aruba",NA,NA,NA,NA,NA,"2020-09-17",-32,-15,-14,-58,-23,13
